ahe,bachelor,female,age
14.61538506,1,0,31
16.34615326,1,1,30
13.67521381,1,0,33
21.97802162,1,1,32
38.46154022,1,0,29
13.46153831,1,1,26
11.92307663,0,0,27
19.23077011,0,0,31
8.791209221,0,1,32
21.67832184,1,0,30
14.9572649,0,0,29
10.2564106,1,0,34
13.84692287,0,1,29
13.73626328,0,0,30
12.01923084,0,1,33
25,1,1,33
21.63461494,0,0,27
16.66666603,1,0,30
33.17307663,0,0,31
15.38461494,0,0,25
22.05128288,1,0,25
11.05769253,1,0,25
10.1960783,1,1,26
5.717255592,0,1,33
13.46153831,1,1,33
21.85314751,0,0,34
9.615385056,0,0,26
10.48951054,0,0,31
11.53846169,0,0,29
15.38461494,1,1,26
16.82692337,1,0,25
32.30769348,1,0,30
14.7299509,0,0,32
21.63461494,1,0,30
19.23077011,1,1,32
10.48951054,0,0,30
14.9572649,0,0,28
11.53846169,0,1,26
14.42307663,0,1,28
50,1,1,33
16.82692337,1,1,28
38.46154022,0,0,32
7.777777672,0,0,25
17.54807663,1,1,30
24.13003731,1,0,33
27.88461494,0,0,31
11.53846169,0,1,30
15.38461494,0,0,30
16.82692337,1,0,32
14.18269253,1,0,33
14.42307663,1,1,33
14.90384579,0,1,25
4,0,0,33
16.82692337,0,0,25
5.208333492,0,0,26
6.730769157,0,0,29
17.36111069,0,0,34
12.5,0,0,33
11.53846169,0,0,28
18.75,0,0,26
15.86538506,1,0,28
13.94230747,1,1,28
43.26922989,1,0,33
16.63461494,1,0,27
6.787330151,0,0,27
16.15384674,0,1,26
12.01923084,0,1,28
18.80341911,1,0,33
32.88461685,1,1,34
17.78846169,0,0,30
6.923077106,0,1,26
39.90384674,1,1,30
16.82692337,0,0,32
36.15384674,1,0,29
11.53846169,0,1,30
28.84615326,0,0,32
21.23397446,1,1,31
9.134614944,0,1,32
28.84615326,1,0,25
26.92307663,1,0,28
31.425891879999998,1,0,34
15.38461494,1,0,29
24.03846169,1,0,26
16.5,1,0,26
24.03846169,1,0,32
28.84615326,1,0,26
13.73626328,1,0,33
17.30769157,0,1,33
19.23077011,1,1,34
16.34615326,0,1,27
14.125,1,0,33
24.03846169,1,0,28
23.07692337,0,1,34
14.42307663,1,1,28
30.76922989,1,0,31
21.15384674,1,0,34
17.69230843,1,1,26
15.86538506,1,0,28
26.44230843,1,0,26
10.09615421,0,1,34
33.65480804,0,0,31
16.82692337,0,1,25
32.69230652,1,0,28
19.23077011,1,1,31
12.82051277,1,0,31
20.94017029,1,0,33
15.10416698,0,0,32
18.26922989,1,1,27
26.44230843,1,1,28
7.777777672,1,0,27
21.79487228,0,1,32
24.03846169,1,0,31
11.57894707,0,0,26
13.11188793,0,0,34
21.63461494,1,0,25
9.467455864,1,0,29
13.22115421,0,0,28
13.46153831,1,1,30
12.98076916,0,0,26
12.01923084,0,0,25
3.461538553,0,0,33
26.44230843,1,1,27
36.05769348,0,1,33
6.009615421,0,0,33
6.804733753,0,1,26
9.615385056,0,1,28
14.9572649,1,0,32
48.07692337,1,1,31
16.82692337,0,0,31
11,0,1,30
43.07692337,1,0,34
17.30769157,1,1,25
10.57692337,1,1,32
30.76922989,0,0,26
13.73626328,1,0,29
12.98076916,0,1,26
13.46153831,1,0,34
14.42307663,0,0,34
12.98076916,0,1,27
22.5,0,0,25
91.45602417,0,0,28
14.42307663,0,0,30
14.42307663,0,0,32
33.65384674,1,1,34
15.625,0,0,28
24.03846169,1,0,34
16.34615326,0,1,33
14.42307663,0,0,30
19.23077011,1,0,25
16.48351669,0,1,31
26.70940208,1,0,31
35.57692337,0,0,27
17.78846169,1,1,30
18.49816895,0,0,26
9.616346359,0,1,27
21.15384674,0,1,31
10.57692337,0,1,30
28.84615326,1,0,27
16.34615326,0,0,30
19.23077011,0,0,30
16.02564049,0,1,33
7.692307472,0,0,30
17.78846169,1,1,34
11.53942299,0,0,33
9.615385056,0,1,26
26.92307663,0,0,28
15.10988998,0,0,33
14.65201473,1,1,31
10.09615421,0,1,28
19.23077011,0,0,31
13.46153831,0,0,30
9.615385056,0,1,29
26.44230843,0,0,32
16.02564049,0,1,33
14.42307663,0,1,29
34.61538315,1,0,29
45.67307663,1,0,25
17.30769157,1,1,25
20.67307663,1,1,25
7.211538315,0,1,28
14.42307663,1,0,27
12.01923084,1,1,25
28.84615326,0,0,34
23.07692337,1,1,29
24.03846169,0,0,28
29.9145298,1,0,26
19.23077011,1,0,25
21.36752129,1,0,29
5.769230843,1,1,25
16.66666603,1,0,34
19.71153831,1,1,31
7.264957428,0,0,33
16.82692337,1,1,28
26.92307663,1,0,30
15.38461494,0,1,32
16.82692337,0,0,29
16.55982971,1,1,34
11.92307663,1,0,34
11.53846169,0,0,31
12.01923084,0,1,34
13.73626328,0,1,28
29.91538429,1,0,33
25.86538506,0,0,32
18.07692337,1,1,31
14.42307663,0,0,28
16.82692337,1,0,28
10.98901081,0,1,28
17.09401703,1,0,29
14.32692337,0,0,28
11.05769253,1,1,33
29.38568306,1,1,32
17.62820435,1,1,27
26.44230843,1,0,29
21.63461494,1,1,26
28.84615326,1,0,34
28.38827896,1,0,27
14.9572649,0,0,31
12.01923084,1,1,33
24.94802475,0,0,27
12.85714245,1,0,34
14,1,1,25
12.5,0,0,26
23.93162346,1,1,33
10.22913265,1,0,34
12.5,0,1,26
12.98076916,0,0,26
27.2435894,1,1,26
19.71153831,1,0,28
31.25,1,0,32
16.82692337,1,0,31
27.47252655,1,1,31
45.67307663,1,0,30
19.23077011,1,1,30
10.57692337,0,1,26
17.09134674,1,0,34
20.83333397,1,0,26
6.827442646,0,1,33
15.38461494,0,0,31
10.09615421,0,1,26
31.25,1,0,28
13.03461552,1,1,27
14.42307663,0,0,30
12.01923084,0,1,32
15.38461494,1,1,30
18.18181801,1,0,30
26.06837654,1,0,27
10.57692337,0,0,26
13.94230747,0,0,25
22.69230843,1,0,31
16.34615326,0,1,34
20.19230843,1,0,29
13.46153831,1,1,29
23.07692337,1,0,32
17.30769157,0,0,28
23.07692337,0,0,34
16.82692337,1,1,27
17.09401703,1,0,25
20.19230843,0,0,25
21.36752129,1,1,29
28.84615326,1,0,29
12.23776245,0,0,34
57.69230652,1,0,30
16.82692337,1,1,32
11.65501213,1,0,25
16.34615326,1,0,33
32.21154022,1,1,33
9.8039217,0,1,31
10.69518757,0,0,29
38.60577011,1,0,32
26.15384674,0,0,31
9.615385056,1,1,33
14.42307663,0,0,32
15.86538506,1,1,32
12,0,1,30
11.53846169,0,0,29
13.84615421,1,1,27
36.05769348,0,0,33
17.78942299,1,0,32
16.34615326,1,0,25
10.57692337,1,0,31
10.57692337,1,0,26
22.43589783,1,0,33
14.90384579,1,1,33
13.46153831,0,0,25
13.46153831,0,0,25
72.11538696,1,1,28
4.273504257,1,1,33
4.273504257,1,1,31
9.615385056,0,0,28
12.01923084,0,1,30
9.663461685,0,1,33
11.1824789,0,0,30
9.134614944,1,0,33
10.98901081,0,0,26
8.903134346,0,1,29
17.09401703,0,0,32
9.134614944,0,1,32
36.05769348,1,0,32
17.62820435,0,1,32
10.61538506,0,0,25
37.39316177,1,1,25
12.98076916,1,1,25
12.39316273,0,0,27
9.615385056,0,0,28
12.30769253,0,0,25
14.42307663,0,1,28
10.09615421,0,1,31
16.82692337,1,1,32
16.82692337,0,0,34
36.09401703,1,0,32
25,0,1,29
43.80341721,1,0,33
12.98076916,1,0,26
5.952381134,0,0,25
13.00480747,1,1,34
15.86538506,0,0,32
15.86538506,0,1,31
26.04166603,1,1,28
21.44970322,0,0,33
16.82692337,1,1,32
12.69230747,0,0,26
19.03846169,1,0,29
16.66666603,1,1,29
12.30769253,0,0,32
18.26922989,1,0,31
14.42307663,1,1,32
15.38461494,1,0,32
11.12266159,1,1,33
14.42307663,1,0,31
19.23077011,1,0,34
7.692307472,0,0,32
13.75,0,0,31
25.96153831,1,0,26
39.90384674,1,0,26
14.79289913,1,1,33
11.05769253,0,0,29
14.90384579,1,1,34
21.63461494,1,0,33
15.38461494,1,1,29
31.25,1,0,32
16.15384674,0,0,34
31.11111069,1,1,34
24.03846169,1,1,34
12.35769272,0,0,31
26.92307663,1,1,30
16.14658928,1,0,28
15.28340054,1,1,27
14.42307663,1,1,34
15.625,0,0,26
11.1888113,1,0,31
9.615385056,0,0,34
8.51777935,0,1,34
12.25490189,1,1,29
15.23076916,1,0,30
8.653845787,1,1,33
12.01923084,0,0,28
55.28845978,1,0,27
12.98076916,1,1,28
16.53846169,1,1,28
29.38034248,1,1,32
23.07692337,0,0,32
12.06730747,1,1,25
20.2429142,1,0,32
16.82692337,0,1,34
9.615385056,1,1,30
33.42266846,1,1,32
42.30769348,1,0,30
20.97902107,1,0,33
38.46154022,1,0,34
7.5,0,1,34
19.23077011,1,1,33
15.86538506,0,0,31
2.5,1,1,31
11.15384579,1,1,31
33.65384674,1,1,31
12.01923084,0,1,32
7.692307472,0,0,30
16.23931694,0,0,32
9.615385056,1,1,30
7.796257973,1,1,34
13.75,0,0,34
18.26922989,0,1,33
10.14957237,0,1,34
6.250961304,0,1,25
21.63461494,1,1,34
14.42307663,1,0,25
19.76495743,1,1,25
24.03846169,1,1,31
18.46153831,1,0,31
14.90384579,1,1,30
18.80341911,1,1,31
14.66346169,1,1,33
18.75,1,1,33
19.03846169,1,0,33
24.03846169,1,1,30
19.6581192,0,0,29
16.82692337,0,0,29
8.653845787,0,1,30
12.01923084,0,1,30
26.44230843,1,1,34
7.692307472,1,1,31
16.82692337,0,1,32
15.38461494,0,0,25
7.371794701,0,0,32
7.371794701,0,0,29
7.051281929,0,0,25
5.769230843,0,1,34
28.84615326,1,1,32
19.23077011,0,1,27
12.82051277,0,0,32
9.615385056,0,1,31
12.98076916,1,0,27
28.5714283,0,1,30
6.923077106,0,1,33
31.53846169,0,0,34
11.98568916,0,0,30
16.48351669,1,0,33
9.935897827,1,1,28
9.615385056,1,1,31
12.01923084,0,1,34
13.67521381,1,1,29
4.807692528,0,1,34
12.0165596,1,0,34
20,0,0,34
21.63461494,1,0,34
27.77777863,1,0,32
15.38461494,0,0,32
12.01923084,0,1,31
10,0,0,31
9.615385056,0,1,27
15.81196594,1,0,31
8.547008514,0,0,25
29.80769157,1,0,33
15.81196594,0,0,26
17.30769157,0,0,32
10.09615421,1,1,30
17.09401703,0,0,27
11.75213718,0,1,29
13.35470104,0,0,33
10.09615421,0,1,34
21.70940208,0,0,30
14.42307663,1,1,28
39.74359131,0,1,31
19.23077011,1,1,32
8.547008514,1,0,30
12.01923084,1,1,27
17.30769157,0,1,30
13.31360912,1,0,33
20,0,0,30
21.15384674,1,0,31
15.52532864,1,1,30
48.07692337,1,0,33
29.9145298,1,0,28
11.26373672,0,0,32
31.25,1,1,32
15.38461494,1,1,28
14.9572649,0,0,30
11.33241749,1,1,27
20.91346169,1,1,28
26.32596207,1,0,34
22.59615326,1,1,32
5.769230843,0,1,31
28.84615326,1,0,27
14.42307663,0,0,25
15.38461494,0,0,25
28.41880417,1,0,31
13.70288467,1,0,28
10.09615421,1,1,31
29.80769157,1,1,34
15.38461494,1,0,32
13.94230747,1,1,26
18.85445023,0,0,33
28.04487228,1,0,34
20.19230843,1,1,31
19.23077011,1,0,31
5.769230843,0,0,29
19.23077011,1,1,34
13.98601437,1,1,27
48.07692337,1,0,28
16.82692337,0,0,32
2.884615421,1,1,27
16.34615326,1,1,29
7.692307472,0,1,29
14.32692337,1,0,30
9.615385056,0,0,25
20.67307663,0,1,30
14.42307663,0,0,32
11.53846169,1,1,26
16.82692337,1,0,27
50,1,0,31
16.34615326,1,0,33
20.94017029,1,0,29
33.65384674,1,0,33
26.44230843,1,0,25
26.70940208,1,1,27
21.36752129,1,0,28
14.42307663,1,1,30
9.615385056,0,0,30
19.23077011,0,1,34
7.167832375,0,1,27
16.14999962,1,0,31
20.67307663,1,1,34
6.25,0,0,27
59.8290596,1,0,34
42.73504257,1,1,34
36.05769348,1,0,33
36.05769348,1,1,31
12.5,0,0,25
13.94230747,1,1,30
20.81730843,1,0,32
9.255768776,0,1,34
19.23077011,1,1,26
15.73426533,1,0,27
27.40384674,1,1,34
29.05982971,1,1,31
14.83516502,1,0,28
14.42307663,0,0,26
24,1,1,25
23.55769157,1,0,32
16.34711456,0,1,31
27.88461494,1,1,26
19.23077011,0,1,31
11.05769253,0,0,29
10.09615421,0,1,27
8.791209221,0,0,31
9.433961868,0,0,27
11.05769253,0,1,30
9.615385056,0,0,31
24.03846169,0,0,34
9.935897827,0,0,28
8.653845787,0,1,32
10.76923084,0,1,31
13.84615421,0,0,32
5.769230843,0,1,29
21.63461494,0,0,29
12.01923084,1,0,28
7.967032909,0,0,28
29.80769157,1,0,25
13.46153831,0,0,30
10.89743614,1,1,28
15,1,0,34
8.791209221,0,1,30
12.82051277,0,0,27
26.09890175,0,0,30
19.23077011,0,1,26
19.23077011,0,0,26
19.80769157,1,0,31
16.23931694,1,1,29
26.92307663,1,0,33
28.84615326,0,0,32
13.18681335,0,1,31
42.58241653,1,0,33
28.07692337,1,0,33
21.56862831,1,0,34
24.30069923,1,1,34
13.46153831,1,0,32
12.5,1,1,34
21.15384674,1,0,28
33.65384674,1,1,28
24.03846169,1,1,29
26.44230843,1,0,25
20.67307663,0,0,33
24.29829025,1,0,34
17.30865479,0,0,30
27.88461494,1,0,26
24.03846169,1,1,26
17.30769157,1,1,27
21.15384674,1,0,32
36.05769348,1,1,34
14.61538506,1,0,30
17.09401703,1,0,27
16.73077011,1,0,25
16.02564049,1,1,27
10.57692337,0,0,27
2.136752129,0,0,31
7.692603588,0,0,30
74.5192337,1,0,33
16.82692337,1,0,31
9.230769157,0,0,33
40.86538315,1,1,31
24.03846169,0,1,30
22.11538506,1,0,34
26.44230843,1,1,34
20.19230843,1,1,31
32.41758347,0,0,28
19.23077011,1,0,29
20.67307663,1,1,31
16.82692337,1,0,27
9.890110016,0,1,26
15.86538506,1,0,26
8.413461685,1,1,34
21.63461494,1,1,26
9.335664749,0,0,31
9.265734673,1,0,30
11.53846169,1,1,30
13.94230747,1,1,34
16.34615326,0,0,33
40.95441437,1,0,33
31.53846169,1,1,33
21.15384674,1,1,33
10.13986015,0,0,32
15.38461494,1,1,30
7.574175835,1,1,32
3.633172989,0,1,25
14.90384579,1,1,34
19.23077011,0,0,25
12.82051277,1,0,33
17.78846169,0,1,31
26.2260685,1,0,33
28.35913467,1,0,29
11.53846169,0,1,33
20.97902107,1,0,31
28.84615326,1,1,26
15.38461494,1,1,28
15.38461494,1,1,31
13.46153831,1,0,33
18.46153831,0,0,32
28.84615326,0,0,26
9.615385056,0,1,26
6.410256386,0,0,32
13.73626328,0,1,28
13.46153831,1,1,31
20.19230843,1,0,29
6.804733753,0,0,28
18.75,0,0,30
18.75,0,1,29
15.59829044,0,0,29
9.375,0,1,30
18.37606812,0,0,32
18.55769157,1,0,28
10.57692337,0,0,32
14.02740383,1,1,32
44.87179565,1,0,31
13.46153831,1,1,34
26.92307663,0,0,25
21.875,0,0,31
13.67521381,0,0,26
16.82692337,1,1,25
7.796257973,0,1,26
11.53846169,0,0,26
19.23077011,1,1,29
29.80769157,1,0,27
20,1,1,26
24.03846169,1,0,29
62.5,1,0,29
22.59615326,1,1,27
12.01923084,0,0,31
13.94230747,0,0,33
12.01923084,0,1,32
35.57692337,1,0,32
34.72222137,1,0,34
14.42307663,0,0,30
19.23077011,1,0,27
15.38461494,1,1,33
12.01923084,0,0,31
10,0,1,25
7.211538315,0,0,27
14.42307663,1,1,30
19.23077011,0,0,26
10.98901081,0,1,26
12.01923084,0,0,27
30.28846169,1,0,31
8.07692337,1,1,27
19.23077011,1,0,30
27.40384674,0,0,34
16.34615326,0,1,32
9.615385056,1,1,32
21.63461494,1,1,32
15.96153831,1,1,31
45.91345978,1,0,30
2.5,0,1,28
12.5,1,1,25
33.65384674,0,0,26
39.23077011,1,0,34
48.07692337,1,1,28
26.44230843,1,1,33
23.07692337,1,0,34
26.44230843,1,0,31
31.25,1,0,29
8.17307663,0,1,32
69.71154022,1,0,30
11.53846169,1,1,29
15.86538506,0,1,34
15.38461494,0,0,30
19.23173141,1,1,29
19.71249962,1,0,31
4.326922894,0,1,31
27.88557625,0,0,33
8.653845787,1,1,27
9.001602173,0,0,27
44.50549316,1,1,33
34.56826782,1,1,32
19.23077011,1,0,28
17.78846169,0,0,25
11.53846169,0,0,31
23.07692337,1,0,33
25.96153831,1,1,30
19.23077011,1,0,25
21.63461494,1,1,34
24.33280945,1,0,28
14.42307663,0,0,28
12.98076916,0,1,29
6.730769157,0,0,29
59.61538315,1,1,25
21.15384674,1,0,26
21.15384674,1,0,25
46.15480804,1,0,34
31.73077011,1,1,32
5.769230843,0,1,32
38.46154022,1,0,33
28.84615326,0,0,33
35.25640869,1,0,33
53.84615326,0,1,32
14.42307663,0,0,29
9.615385056,0,1,29
32.69230652,1,1,34
9.134614944,1,0,26
33.65384674,1,1,27
24.51922989,1,1,26
19.23077011,1,0,26
38.46154022,1,0,33
28.84711456,1,0,30
12.01923084,1,1,31
14.61538506,1,1,30
36.05769348,1,0,28
23.55865479,1,1,30
14.42307663,0,0,30
8,1,1,25
24.50980377,0,0,31
20.19230843,1,0,29
14.42307663,1,1,33
8.653845787,0,1,31
16.82692337,1,0,34
31.25,1,1,29
14.03846169,0,0,26
24.03846169,0,0,34
20.33653831,1,1,31
10,1,0,32
5.769230843,1,1,29
12.74038506,0,0,29
20.91346169,1,0,29
15.38461494,1,1,28
23.07692337,1,1,28
13.84615421,0,0,31
16.48351669,1,1,28
12.01923084,0,0,29
23.07692337,0,0,29
8.163265228,0,1,29
15.14423084,1,1,26
16.82692337,0,0,34
4.807692528,0,1,30
12.5,0,0,33
10.57692337,0,1,26
8.818681717,0,1,34
15.86538506,0,1,26
16.82692337,0,0,25
11.38049984,0,0,25
9.615385056,0,0,26
31.77083397,1,0,33
31.25,1,1,32
31.25,1,0,28
22.59615326,1,1,30
22.43589783,0,0,32
28.84615326,0,0,26
44.23077011,1,1,34
17.78846169,1,1,34
16.82788467,0,1,29
42.30769348,1,0,28
43.26922989,1,0,31
14.42307663,0,0,32
27.47252655,1,1,31
12.98076916,1,1,28
8,1,1,28
16.34615326,0,1,34
36.05769348,1,0,29
26.04166603,0,1,30
15.38461494,1,1,26
16.00824165,0,1,28
21.15384674,0,0,28
32.65625,1,1,30
9.615385056,0,0,28
11.30298233,1,1,32
18.99038506,1,1,26
3.028846264,1,0,29
19.71153831,1,0,26
32.17455673,1,1,25
17.78846169,0,0,30
23.07692337,1,1,27
12.01923084,0,0,31
29.32692337,1,1,31
6.576922894,0,1,28
27.40384674,0,0,32
28.84615326,1,1,28
12.01923084,1,1,31
34.85577011,1,0,31
23.07692337,1,1,33
17.36111069,1,1,27
24.03846169,1,0,30
21.63461494,1,1,26
12.01923084,1,0,25
43.26922989,1,1,31
21.63461494,0,0,29
13.73626328,0,1,34
28.84615326,1,1,33
5.849038601,0,0,27
19.95192337,1,1,33
21.79487228,0,0,31
28.84615326,1,0,28
25.48077011,0,0,29
4.166666508,0,0,34
15.38461494,0,0,29
16.82692337,0,0,34
26.44230843,1,1,32
18.75,1,0,33
29.80769157,1,0,31
26.02495575,0,0,34
14.42307663,1,1,25
21.15384674,0,1,28
10.57692337,0,0,28
46.15384674,1,0,32
46.15384674,1,1,32
26.44230843,1,0,34
42.78845978,1,0,30
24.03846169,1,0,30
20.19230843,1,1,31
36.29807663,1,0,28
16.02564049,0,0,29
19.23077011,0,0,33
13.73626328,0,1,29
35.76922989,1,0,30
15.38461494,0,1,31
5.128205299,1,0,27
19.23077011,1,0,25
13.46153831,1,0,25
11.05769253,1,0,31
11.53846169,1,0,25
23.07692337,1,0,32
16.92307663,1,1,27
17.857143400000002,0,1,28
24.03846169,1,1,32
43.26922989,1,0,27
37.11538315,1,0,26
7.211538315,1,1,26
25.51020432,1,0,26
28.07692337,1,0,26
25.51020432,1,0,25
10.48951054,1,1,27
18.80341911,1,1,33
37.5,1,1,32
24.03846169,0,0,31
19.23077011,1,1,31
16,0,0,25
43.58974457,1,0,30
9.615385056,1,1,26
33.52040863,1,0,32
6.862980843,0,1,28
19.23077011,1,1,34
11.15384579,1,1,32
17.92450905,0,0,32
13.94326878,0,0,34
23.07692337,1,1,28
24.03846169,1,0,33
20.2429142,1,1,27
17.78846169,1,0,30
15.38461494,0,0,27
19.23077011,0,0,33
12.82051277,0,1,34
16.82692337,0,1,34
40.86538315,1,0,30
38.46154022,1,0,33
19.23077011,0,1,31
25,0,0,34
17.78846169,0,1,25
19.23077011,0,0,34
28.84615326,0,1,31
19.23077011,0,0,31
18.21862411,0,0,31
17.69230843,0,1,31
12.01923084,0,0,27
29.9145298,1,0,28
22.83653831,1,1,28
24.03846169,1,0,28
24.03846169,1,1,27
24.61538506,1,0,27
14.61538506,0,0,32
26.44230843,1,0,34
40.86538315,1,1,30
4.807692528,0,1,34
36.05769348,1,0,29
22.59615326,1,1,29
22.11538506,1,1,26
21.63461494,1,1,25
26.92307663,1,0,26
35.04273605,1,1,30
28.84615326,1,0,30
32.64758682,1,0,28
44.23077011,1,1,34
25.96153831,1,0,34
17.54807663,0,1,34
25,1,0,25
9.615385056,1,1,33
27.47252655,1,0,25
18.75,1,0,31
14.90384579,1,1,27
34.61538315,1,0,28
29.9145298,1,0,32
13.54166698,1,1,26
7.211538315,0,1,29
4.427083492,1,1,26
23.55769157,1,1,28
64.2857132,1,0,26
23.2142849,1,0,31
15.86538506,1,1,29
6.75,0,1,34
9.615385056,0,1,34
18.26922989,1,0,31
12.01923084,0,1,27
5.769230843,0,1,29
25,1,0,30
11.45833302,0,1,30
16.48351669,0,0,25
18.26922989,1,0,33
16.82692337,0,0,30
15.48076916,0,0,27
28.84615326,0,1,34
6.237006187,0,0,33
48.07692337,1,0,32
33.65384674,1,0,30
7.211538315,0,1,33
24.03846169,0,0,33
8.17307663,0,0,32
9.615385056,0,1,29
41.82692337,1,1,34
24.03846169,1,0,27
4.437870026,1,0,28
7.407407284,1,1,26
24.03846169,1,1,27
11.53846169,0,1,29
10.96153831,0,1,27
35.09615326,1,1,33
19.23077011,1,1,26
23.80952454,1,0,29
12.5,0,1,29
25.30364418,1,1,31
24.03846169,1,1,30
25.96153831,1,1,27
10.91346169,1,0,30
32.69230652,1,0,29
36.32478714,1,1,28
34.61538315,1,0,28
28.20512772,1,1,28
12.01923084,1,0,26
13.73626328,0,0,34
33.65384674,1,1,27
45.67307663,1,1,27
28.84615326,1,0,27
38.46154022,1,0,33
26.92307663,1,0,27
20.67307663,1,0,25
34.61538315,1,0,28
26.15384674,1,1,31
17.88461494,1,1,27
24.03846169,1,1,28
34.61538315,1,0,25
24.03846169,1,1,28
12.08791256,0,0,27
14.42307663,0,1,29
13.18681335,1,0,34
52.40384674,0,1,30
15.16272163,1,0,28
20,1,1,26
14.42307663,1,1,28
28.84615326,1,0,25
14.42307663,0,1,30
37.5,1,0,30
14.42307663,0,0,26
11.53846169,1,0,33
24.03846169,1,0,31
22.72727203,1,1,30
19.23077011,1,0,32
12.82051277,1,0,26
44.37869644,1,0,32
50.48077011,1,0,32
28.84711456,1,0,32
17.78846169,1,1,27
14.42307663,1,1,34
17.78846169,1,0,26
22.5,1,0,25
23.07692337,1,1,28
20.43269157,1,0,27
19.23077011,1,0,27
22,1,1,28
35.09615326,1,0,25
31.25,1,1,29
19.23173141,1,0,31
19.23077011,1,0,28
19.23173141,1,0,27
37.69230652,1,0,33
26.15384674,1,1,28
25.64102554,1,1,32
26.44230843,1,1,27
47.00854874,1,0,34
24.03846169,1,0,28
10.57692337,1,0,26
19.23077011,1,0,25
13.94230747,1,1,26
17.30769157,1,0,25
19.23077011,1,0,27
25,1,0,27
36.05769348,0,0,33
31.46853065,1,0,33
19.23077011,1,1,25
48.07692337,1,0,32
50.96154022,1,0,34
23.2142849,1,0,33
34.72222137,1,0,33
41.66666794,1,0,31
14.100000380000001,1,1,25
43.26922989,1,1,33
27.97202873,1,0,34
8.505917549,1,1,32
57.69230652,1,0,33
12.5,1,0,27
18.75,1,0,27
25.96153831,1,0,25
21.36752129,1,1,25
33.65384674,1,0,28
16.15384674,1,1,26
15.38461494,0,0,25
38.46154022,0,0,30
13.46153831,1,0,26
38.46154022,0,0,31
25.76922989,1,0,27
38.46154022,1,1,32
15.38461494,1,0,25
33.16326523,1,0,27
25.51020432,1,0,26
19.38775444,1,1,26
26.53846169,1,1,25
19.23173141,1,1,26
35.09615326,1,1,28
12.01923084,1,0,29
11.53846169,0,1,26
17.11538506,1,0,25
9.134614944,0,1,25
2.197802305,0,0,30
44.23077011,1,1,32
33.65384674,1,0,32
49.03845978,1,1,29
38.46154022,1,1,29
4.437870026,0,1,34
43.26922989,1,1,34
21.1546154,1,0,32
25.64102554,1,0,25
25.64102554,1,0,26
25,1,0,34
22.11538506,1,1,31
28.84615326,1,0,26
33.65384674,1,0,31
10.09615421,0,1,32
12.01923084,0,1,26
13.46153831,1,1,33
11,0,0,28
11,0,0,33
5.769230843,0,0,29
33.65384674,1,0,26
39.14855957,1,1,30
2.991452932,1,1,31
5,1,0,27
24.03846169,1,1,31
34.61538315,1,0,30
19.23077011,1,0,25
24.03846169,1,1,31
36.32478714,1,1,29
18.80341911,1,1,34
23.07692337,1,1,31
26.39860153,1,1,31
21.4285717,1,0,27
38.46154022,1,0,32
24.03846169,1,0,27
41.82692337,1,1,29
15.625,1,1,28
16.82788467,1,1,27
24.03846169,1,1,30
14.42307663,1,1,29
30.76922989,1,0,27
20.67307663,1,1,27
7.125,0,0,31
43.26922989,1,1,34
25.64102554,1,1,29
14.42307663,0,0,28
33.65384674,0,0,32
23.4375,1,1,33
19.23077011,1,1,28
19.23077011,1,1,28
14.42403889,0,0,34
24.03846169,0,1,30
17.30769157,1,1,32
10.625,0,1,30
13.46153831,0,0,28
7.692307472,0,0,31
20.27026939,1,1,25
19.23077011,1,1,25
19.23077011,0,1,29
14.42307663,0,0,31
20.19230843,0,0,33
19.23077011,0,1,28
38.46154022,1,0,28
16.82692337,0,1,26
6.730769157,0,1,25
20.19230843,0,1,31
9.134614944,0,1,27
19.23077011,0,0,33
24.03846169,1,1,34
16.02564049,0,0,27
5.494505405,0,1,26
25.57692337,0,0,34
45.67307663,0,0,31
13.94230747,1,1,31
15.38461494,1,0,34
12.5,0,0,30
17.10641098,1,1,31
17.10000038,0,0,26
11.53846169,0,0,27
24.03846169,1,0,31
17.78846169,1,1,28
21.63461494,0,0,32
12.01923084,0,1,31
3.885003805,0,1,26
9.763313293,0,0,25
9.134614944,0,1,27
6.923077106,0,0,27
6.009615421,0,0,26
28.84615326,1,0,26
28.84615326,1,1,25
40.86538315,1,0,29
9.401709557,0,1,33
24.572649,1,0,28
20.19230843,1,0,33
9.375,1,1,25
19.23077011,1,0,32
13.46153831,0,1,25
2.630769253,0,1,33
5,1,0,28
31.25,1,0,28
12.30769253,1,0,31
12.01923084,1,1,28
43.26922989,0,0,30
38.46154022,0,0,32
13.46153831,0,1,33
8.653845787,0,0,34
23.07692337,1,1,27
25,1,1,28
5.288461685,0,1,33
10.57692337,1,1,26
20.19230843,1,1,29
30.76922989,1,1,29
43.26922989,1,0,28
43.26922989,1,0,34
28.84615326,1,0,31
19.23077011,1,0,33
25.72115326,1,0,26
18.13186836,0,1,26
14.42307663,0,1,25
15.38461494,1,0,29
10.72115421,1,0,30
9.615385056,0,1,30
29.05982971,1,1,31
12.5,0,0,33
23.50427437,0,1,29
14.42307663,0,1,31
14.83516502,0,0,29
38.46154022,1,1,33
8.741258621,0,1,29
11.05769253,0,0,29
17.78846169,1,1,30
24.03846169,1,1,30
7.307692528,0,0,26
25.98752594,1,0,30
14.42307663,1,1,29
17.09401703,1,0,34
24.03846169,1,1,31
17.78846169,1,1,27
9.615385056,0,0,26
