dteday,instant,season,yr,mnth,holiday,weekday,workingday,weathersit,tempC,atempC,windMPH,hum_prop,casual,registered,cnt,temp,atemp,hum,windspeed
2012-01-04,369,1,1,1,0,3,1,2,-2.9475,-8.123758,12.3749,0.414583,95,2273,2368,0.1075,0.119337,0.414583,0.1847
2012-01-05,370,1,1,1,0,4,1,1,4.494150999999999,2.3751919999999984,8.709128999999999,0.524167,140,3132,3272,0.265833,0.278412,0.524167,0.129987
2012-01-06,371,1,1,1,0,5,1,1,7.705848999999999,6.457622000000001,11.249836,0.542083,307,3791,4098,0.334167,0.340267,0.542083,0.167908
2012-01-07,372,1,1,1,0,6,0,1,10.486650999999998,9.791414,11.708786,0.531667,1070,3451,4521,0.393333,0.390779,0.531667,0.174758
2012-01-08,373,1,1,1,0,0,0,1,7.862500000000001,6.457028000000001,12.833314,0.465,599,2826,3425,0.3375,0.340258,0.465,0.191542
2012-01-09,374,1,1,1,0,1,1,2,2.5358490000000007,0.33361400000000074,6.6263000000000005,0.701667,106,2270,2376,0.224167,0.247479,0.701667,0.0989
2012-01-10,375,1,1,1,0,2,1,1,6.508712000000001,5.042515999999999,12.565984,0.646522,173,3425,3598,0.308696,0.318826,0.646522,0.187552
2012-01-11,376,1,1,1,0,3,1,2,4.885849,2.6661859999999997,8.791807,0.8475,92,2085,2177,0.274167,0.282821,0.8475,0.131221
2012-01-12,377,1,1,1,0,4,1,2,9.9775,9.207908,12.124789,0.802917,269,3828,4097,0.3825,0.381938,0.802917,0.180967
2012-01-13,378,1,1,1,0,5,1,1,4.885849,0.4578920000000011,25.333236,0.5075,174,3040,3214,0.274167,0.249362,0.5075,0.378108
2012-01-14,379,1,1,1,0,6,0,1,0.4599999999999991,-3.916257999999999,12.541260999999999,0.4575,333,2160,2493,0.18,0.183087,0.4575,0.187183
2012-01-15,380,1,1,1,0,0,0,1,-0.16665099999999988,-5.332750000000001,16.834286,0.419167,284,2027,2311,0.166667,0.161625,0.419167,0.251258
2012-01-16,381,1,1,1,1,1,0,1,0.9299999999999997,-3.4162420000000004,15.500986000000001,0.5225,217,2081,2298,0.19,0.190663,0.5225,0.231358
2012-01-17,382,1,1,1,0,2,1,2,9.533021000000002,8.042348,23.39171,0.716087,127,2808,2935,0.373043,0.364278,0.716087,0.34913
2012-01-18,383,1,1,1,0,3,1,1,6.2566510000000015,2.1667640000000006,27.833743,0.443333,109,3267,3376,0.303333,0.275254,0.443333,0.415429
2012-01-19,384,1,1,1,0,4,1,1,0.9299999999999997,-3.4574919999999985,14.750586,0.4975,130,3162,3292,0.19,0.190038,0.4975,0.220158
2012-01-20,385,1,1,1,0,5,1,2,2.2225,-1.4167720000000017,13.58425,0.45,115,3048,3163,0.2175,0.220958,0.45,0.20275
2012-01-21,386,1,1,1,0,6,0,2,0.14665099999999853,-4.45825,14.917014,0.83125,67,1234,1301,0.173333,0.174875,0.83125,0.222642
2012-01-22,387,1,1,1,0,0,0,2,-0.3624999999999998,-5.291499999999999,13.375746000000001,0.79625,196,1781,1977,0.1625,0.16225,0.79625,0.199638
2012-01-23,388,1,1,1,0,1,1,2,2.2616510000000005,0.041827999999998866,7.417436,0.91125,145,2287,2432,0.218333,0.243058,0.91125,0.110708
2012-01-24,389,1,1,1,0,2,1,1,8.0975,7.041127999999997,8.292389,0.835833,439,3900,4339,0.3425,0.349108,0.835833,0.123767
2012-01-25,390,1,1,1,0,3,1,1,5.825849,3.4581860000000013,10.791756999999999,0.64375,467,3803,4270,0.294167,0.294821,0.64375,0.161071
2012-01-26,391,1,1,1,0,4,1,2,8.058349,7.499299999999998,4.9175186,0.769583,244,3831,4075,0.341667,0.35605,0.769583,0.0733958
2012-01-27,392,1,1,1,0,5,1,2,11.974999999999998,11.415278,22.958689,0.74125,269,3187,3456,0.425,0.415383,0.74125,0.342667
2012-01-28,393,1,1,1,0,6,0,1,6.844150999999998,5.541013999999997,14.125542999999999,0.543333,775,3248,4023,0.315833,0.326379,0.543333,0.210829
2012-01-29,394,1,1,1,0,0,0,1,5.277499999999998,1.9995860000000008,16.08335,0.31125,558,2685,3243,0.2825,0.272721,0.31125,0.24005
2012-01-30,395,1,1,1,0,1,1,1,4.650848999999999,1.3332499999999996,14.458064,0.400833,126,3498,3624,0.269167,0.262625,0.400833,0.215792
2012-01-31,396,1,1,1,0,2,1,1,10.330000000000002,9.166922,17.541739,0.416667,324,4185,4509,0.39,0.381317,0.416667,0.261817
2012-02-01,397,1,1,2,0,3,1,1,14.050849,14.791508,12.667489000000002,0.507917,304,4275,4579,0.469167,0.466538,0.507917,0.189067
2012-02-02,398,1,1,2,0,4,1,2,10.760849,10.332086,12.541528999999999,0.672917,190,3571,3761,0.399167,0.398971,0.672917,0.187187
2012-02-03,399,1,1,2,0,5,1,1,6.726650999999999,4.416836,11.959232,0.526667,310,3841,4151,0.313333,0.309346,0.526667,0.178496
2012-02-04,400,1,1,2,0,6,0,2,4.415849,1.9998499999999986,8.167032,0.779583,384,2448,2832,0.264167,0.272725,0.779583,0.121896
2012-02-05,401,1,1,2,0,0,0,2,4.494150999999999,1.4583860000000008,11.791732000000001,0.687917,318,2629,2947,0.265833,0.264521,0.687917,0.175996
2012-02-06,402,1,1,2,0,1,1,1,5.282622999999999,3.564116000000002,10.304599999999999,0.622174,206,3578,3784,0.282609,0.296426,0.622174,0.1538
2012-02-07,403,1,1,2,0,2,1,1,8.645849000000002,7.832863999999997,9.874393000000001,0.49625,199,4176,4375,0.354167,0.361104,0.49625,0.147379
2012-02-08,404,1,1,2,0,3,1,2,4.063348999999999,1.583786,8.959307,0.722917,109,2693,2802,0.256667,0.266421,0.722917,0.133721
2012-02-09,405,1,1,2,0,4,1,1,4.455,1.291208000000001,13.000478999999999,0.562083,163,3667,3830,0.265,0.261988,0.562083,0.194037
2012-02-10,406,1,1,2,0,5,1,2,5.1991510000000005,3.374828000000001,7.834243000000001,0.54,227,3604,3831,0.280833,0.293558,0.54,0.116929
2012-02-11,407,1,1,2,0,6,0,3,2.5358490000000007,-2.0827779999999994,19.416332,0.73125,192,1977,2169,0.224167,0.210867,0.73125,0.289796
2012-02-12,408,1,1,2,0,0,0,1,-2.0075000000000003,-9.290572000000001,27.417204,0.464583,73,1456,1529,0.1275,0.101658,0.464583,0.409212
2012-02-13,409,1,1,2,0,1,1,1,2.4574999999999996,-0.9577419999999996,11.207961,0.41125,94,3328,3422,0.2225,0.227913,0.41125,0.167283
2012-02-14,410,1,1,2,0,2,1,2,7.000848999999999,6.040436,9.458993,0.50875,135,3787,3922,0.319167,0.333946,0.50875,0.141179
2012-02-15,411,1,1,2,0,3,1,1,8.371651,7.207514000000003,12.167200000000001,0.53125,141,4028,4169,0.348333,0.351629,0.53125,0.1816
2012-02-16,412,1,1,2,0,4,1,2,6.883348999999999,5.790692,6.125475000000001,0.752917,74,2931,3005,0.316667,0.330162,0.752917,0.091425
2012-02-17,413,1,1,2,0,5,1,1,8.136651,7.207514000000003,13.791682,0.634583,349,3805,4154,0.343333,0.351629,0.634583,0.205846
2012-02-18,414,1,1,2,0,6,0,1,8.293349,7.45805,12.792243,0.534583,1435,2883,4318,0.346667,0.355425,0.534583,0.190929
2012-02-19,415,1,1,2,0,0,0,2,5.160000000000002,1.5420080000000027,16.958504,0.515833,618,2071,2689,0.28,0.265788,0.515833,0.253112
2012-02-20,416,1,1,2,1,1,0,1,5.160000000000002,2.043806,15.348561,0.507826,502,2627,3129,0.28,0.273391,0.507826,0.229083
2012-02-21,417,1,1,2,0,2,1,1,5.5278220000000005,3.477458000000002,13.783039,0.594348,163,3614,3777,0.287826,0.295113,0.594348,0.205717
2012-02-22,418,1,1,2,0,3,1,1,10.604150999999998,9.916021999999998,15.709557,0.567917,394,4379,4773,0.395833,0.392667,0.567917,0.234471
2012-02-23,419,1,1,2,0,4,1,1,13.345849000000001,13.333435999999999,12.791171,0.554583,516,4546,5062,0.454167,0.444446,0.554583,0.190913
2012-02-24,420,1,1,2,0,5,1,2,11.1525,11.124085999999998,15.916989,0.7375,246,3241,3487,0.4075,0.410971,0.7375,0.237567
2012-02-25,421,1,1,2,0,6,0,1,5.669151000000001,0.8745499999999993,28.250014,0.395833,317,2415,2732,0.290833,0.255675,0.395833,0.421642
2012-02-26,422,1,1,2,0,0,0,1,5.120849,1.708327999999998,13.750342999999999,0.41,515,2874,3389,0.279167,0.268308,0.41,0.205229
2012-02-27,423,1,1,2,0,1,1,1,9.233349,7.6249639999999985,17.958211000000002,0.490833,253,4069,4322,0.366667,0.357954,0.490833,0.268033
2012-02-28,424,1,1,2,0,2,1,1,8.880849000000001,7.3326499999999974,12.958939,0.395833,229,4134,4363,0.359167,0.353525,0.395833,0.193417
2012-02-29,425,1,1,2,0,3,1,2,8.184356000000001,6.999020000000002,12.000839,0.804783,65,1769,1834,0.344348,0.34847,0.804783,0.179117
2012-03-01,426,1,1,3,0,4,1,1,14.834151000000002,15.374485999999997,15.208129,0.615417,325,4665,4990,0.485833,0.475371,0.615417,0.226987
2012-03-02,427,1,1,3,0,5,1,2,8.606651,7.749572000000001,9.708568,0.657083,246,2948,3194,0.353333,0.359842,0.657083,0.144904
2012-03-03,428,1,1,3,0,6,0,2,11.465848999999999,11.290472000000001,10.792293,0.62125,956,3110,4066,0.414167,0.413492,0.62125,0.161079
2012-03-04,429,1,1,3,0,0,0,1,7.314150999999999,3.9993859999999977,22.416257,0.403333,710,2713,3423,0.325833,0.303021,0.403333,0.334571
2012-03-05,430,1,1,3,0,1,1,1,3.4366509999999995,-0.08271400000000106,15.333486,0.50625,203,3130,3333,0.243333,0.241171,0.50625,0.228858
2012-03-06,431,1,1,3,0,2,1,1,4.1416509999999995,0.8327719999999985,13.458625,0.456667,221,3735,3956,0.258333,0.255042,0.456667,0.200875
2012-03-07,432,1,1,3,0,3,1,1,10.995849,9.416599999999999,23.167193,0.513333,432,4484,4916,0.404167,0.3851,0.513333,0.345779
2012-03-08,433,1,1,3,0,4,1,1,16.792499999999997,18.623863999999998,29.584721,0.5675,486,4896,5382,0.5275,0.524604,0.5675,0.441563
2012-03-09,434,1,1,3,0,5,1,2,11.309151,10.207478000000002,27.7916,0.407083,447,4122,4569,0.410833,0.397083,0.407083,0.4148
2012-03-10,435,1,1,3,0,6,0,1,5.512499999999999,2.3326220000000006,15.125250000000001,0.350417,968,3150,4118,0.2875,0.277767,0.350417,0.22575
2012-03-11,436,1,1,3,0,0,0,1,9.001732999999998,7.738219999999998,14.913329000000001,0.476957,1658,3253,4911,0.361739,0.35967,0.476957,0.222587
2012-03-12,437,1,1,3,0,1,1,1,13.933349,14.333072000000001,13.916771,0.489167,838,4460,5298,0.466667,0.459592,0.489167,0.207713
2012-03-13,438,1,1,3,0,2,1,1,18.554999999999996,19.833314,15.87565,0.6175,762,5085,5847,0.565,0.542929,0.6175,0.23695
2012-03-14,439,1,1,3,0,3,1,1,18.9075,20.208722,7.709154,0.507083,997,5315,6312,0.5725,0.548617,0.507083,0.115062
2012-03-15,440,1,1,3,0,4,1,1,18.2025,19.166449999999998,10.042161,0.579583,1005,5187,6192,0.5575,0.532825,0.579583,0.149883
2012-03-16,441,1,1,3,0,5,1,2,12.484151,12.791114,7.583864,0.842083,548,3830,4378,0.435833,0.436229,0.842083,0.113192
2012-03-17,442,1,1,3,0,6,0,2,16.165849,17.333036,7.417168,0.755833,3155,4681,7836,0.514167,0.505046,0.755833,0.110704
2012-03-18,443,1,1,3,0,0,0,2,14.2075,14.624000000000002,8.501161,0.81,2207,3685,5892,0.4725,0.464,0.81,0.126883
2012-03-19,444,1,1,3,0,1,1,1,17.615000000000002,19.166185999999996,10.875238999999999,0.72875,982,5171,6153,0.545,0.532821,0.72875,0.162317
2012-03-20,445,1,1,3,0,2,1,1,18.359151,19.543178000000005,8.125157,0.807917,1051,5042,6093,0.560833,0.538533,0.807917,0.121271
2012-03-21,446,2,1,3,0,3,1,2,16.988349,17.875028,6.000406099999999,0.82125,1122,5108,6230,0.531667,0.513258,0.82125,0.0895583
2012-03-22,447,2,1,3,0,4,1,1,18.045848999999997,19.083422,7.876654,0.83125,1334,5537,6871,0.554167,0.531567,0.83125,0.117562
2012-03-23,448,2,1,3,0,5,1,2,20.278349,21.624422000000003,7.7921000000000005,0.694167,2469,5893,8362,0.601667,0.570067,0.694167,0.1163
2012-03-24,449,2,1,3,0,6,0,2,15.617499999999996,16.124378,12.916461,0.885417,1033,2339,3372,0.5025,0.486733,0.885417,0.192783
2012-03-25,450,2,1,3,0,0,0,2,12.5625,12.874208,14.791924999999999,0.880833,1532,3464,4996,0.4375,0.437488,0.880833,0.220775
2012-03-26,451,2,1,3,0,1,1,1,12.954151,12.9575,25.917007,0.477917,795,4763,5558,0.445833,0.43875,0.477917,0.386821
2012-03-27,452,2,1,3,0,2,1,1,7.196650999999999,4.833164,12.541864,0.29,531,4571,5102,0.323333,0.315654,0.29,0.187192
2012-03-28,453,2,1,3,0,3,1,1,14.755849000000001,15.082699999999999,19.541957,0.48125,674,5024,5698,0.484167,0.47095,0.48125,0.291671
2012-03-29,454,2,1,3,0,4,1,1,15.225849,15.832063999999999,21.41655,0.439167,834,5299,6133,0.494167,0.482304,0.439167,0.31965
2012-03-30,455,2,1,3,0,5,1,2,9.39,8.790986,9.250489,0.580833,796,4663,5459,0.37,0.375621,0.580833,0.138067
2012-03-31,456,2,1,3,0,6,0,2,11.935849000000001,11.832728000000003,16.791338999999997,0.738333,2301,3934,6235,0.424167,0.421708,0.738333,0.250617
2012-04-01,457,2,1,4,0,0,0,2,12.014151000000002,11.540942000000001,11.541889,0.67625,2347,3694,6041,0.425833,0.417287,0.67625,0.172267
2012-04-02,458,2,1,4,0,1,1,1,12.393911,12.215857999999997,20.913313,0.504348,1208,4728,5936,0.433913,0.427513,0.504348,0.312139
2012-04-03,459,2,1,4,0,2,1,1,13.933349,14.457877999999997,6.708911,0.396667,1348,5424,6772,0.466667,0.461483,0.396667,0.100133
2012-04-04,460,2,1,4,0,3,1,1,17.458349000000002,19.207699999999996,12.125325,0.469583,1058,5378,6436,0.541667,0.53345,0.469583,0.180975
2012-04-05,461,2,1,4,0,4,1,1,12.445,12.456758,14.708443,0.374167,1192,5265,6457,0.435,0.431163,0.374167,0.219529
2012-04-06,462,2,1,4,0,5,1,1,10.956651,9.790621999999999,20.125996,0.377083,1807,4653,6460,0.403333,0.390767,0.377083,0.300388
2012-04-07,463,2,1,4,0,6,0,1,12.5625,12.124513999999998,18.416356999999998,0.254167,3252,3605,6857,0.4375,0.426129,0.254167,0.274871
2012-04-08,464,2,1,4,0,0,0,1,15.5,16.50005,15.583931999999999,0.275833,2230,2939,5169,0.5,0.492425,0.275833,0.232596
2012-04-09,465,2,1,4,0,1,1,1,14.990849,15.458108,23.999132,0.3175,905,4680,5585,0.489167,0.476638,0.3175,0.358196
2012-04-10,466,2,1,4,0,2,1,1,12.993348999999998,12.791377999999998,16.708125000000003,0.435,819,5099,5918,0.446667,0.436233,0.435,0.249375
2012-04-11,467,2,1,4,0,3,1,1,8.388712000000002,6.260084000000003,19.783358,0.469565,482,4380,4862,0.348696,0.337274,0.469565,0.295274
2012-04-12,468,2,1,4,0,4,1,1,10.682500000000001,9.581864,19.458743,0.46625,663,4746,5409,0.3975,0.387604,0.46625,0.290429
2012-04-13,469,2,1,4,0,5,1,1,12.7975,12.499328000000002,10.416557,0.408333,1252,5146,6398,0.4425,0.431808,0.408333,0.155471
2012-04-14,470,2,1,4,0,6,0,1,15.265,16.207735999999997,12.791439,0.502917,2795,4665,7460,0.495,0.487996,0.502917,0.190917
2012-04-15,471,2,1,4,0,0,0,1,20.513348999999998,21.875750000000004,15.083643,0.507917,2846,4286,7132,0.606667,0.573875,0.507917,0.225129
2012-04-16,472,2,1,4,1,1,0,1,23.215849,24.585050000000003,19.083543,0.561667,1198,5172,6370,0.664167,0.614925,0.561667,0.284829
2012-04-17,473,2,1,4,0,2,1,1,20.591651,23.500141999999997,18.333143,0.390417,989,5702,6691,0.608333,0.598487,0.390417,0.273629
2012-04-18,474,2,1,4,0,3,1,2,13.776651000000001,14.164508000000001,11.250104,0.569167,347,4020,4367,0.463333,0.457038,0.569167,0.167912
2012-04-19,475,2,1,4,0,4,1,1,15.421651,16.541036,4.417256399999999,0.6125,846,5719,6565,0.498333,0.493046,0.6125,0.0659292
2012-04-20,476,2,1,4,0,5,1,1,16.753349,18.041150000000002,10.041357,0.694583,1340,5950,7290,0.526667,0.515775,0.694583,0.149871
2012-04-21,477,2,1,4,0,6,0,1,18.79,19.832786,19.000328999999997,0.682917,2541,4083,6624,0.57,0.542921,0.682917,0.283587
2012-04-22,478,2,1,4,0,0,0,3,10.643349,9.707264000000002,23.084582,0.835417,120,907,1027,0.396667,0.389504,0.835417,0.344546
2012-04-23,479,2,1,4,0,1,1,2,7.1183489999999985,3.87425,20.334232,0.766667,195,3019,3214,0.321667,0.301125,0.766667,0.303496
2012-04-24,480,2,1,4,0,2,1,1,11.426651,10.748678000000002,16.708661,0.454167,518,5115,5633,0.413333,0.405283,0.454167,0.249383
2012-04-25,481,2,1,4,0,3,1,1,14.403348999999999,15.040921999999998,7.959064,0.427917,655,5541,6196,0.476667,0.470317,0.427917,0.118792
2012-04-26,482,2,1,4,0,4,1,2,15.421651,15.916477999999998,11.833875,0.756667,475,4551,5026,0.498333,0.483583,0.756667,0.176625
2012-04-27,483,2,1,4,0,5,1,1,13.502500000000001,13.874042,23.291411,0.400833,1014,5219,6233,0.4575,0.452637,0.400833,0.347633
2012-04-28,484,2,1,4,0,6,0,2,9.703349,8.915264,8.708325,0.489583,1120,3100,4220,0.376667,0.377504,0.489583,0.129975
2012-04-29,485,2,1,4,0,0,0,1,13.541650999999998,13.707985999999998,7.8328359999999995,0.587083,2229,4075,6304,0.458333,0.450121,0.587083,0.116908
2012-04-30,486,2,1,4,0,1,1,2,13.815849,14.207936,11.499746,0.57,665,4907,5572,0.464167,0.457696,0.57,0.171638
2012-05-01,487,2,1,5,0,2,1,2,20.826651000000002,22.083385999999997,10.458432,0.659583,653,5087,5740,0.613333,0.577021,0.659583,0.156096
2012-05-02,488,2,1,5,0,3,1,1,18.515849,19.501136000000002,9.249885999999998,0.797083,667,5502,6169,0.564167,0.537896,0.797083,0.138058
2012-05-03,489,2,1,5,0,4,1,2,18.320000000000004,19.457971999999998,8.957632,0.768333,764,5657,6421,0.56,0.537242,0.768333,0.133696
2012-05-04,490,2,1,5,0,5,1,1,21.492499999999996,23.000522000000004,10.916846,0.735417,1069,5227,6296,0.6275,0.590917,0.735417,0.162938
2012-05-05,491,2,1,5,0,6,0,2,21.218349,22.584128,10.250464,0.756667,2496,4387,6883,0.621667,0.584608,0.756667,0.152992
2012-05-06,492,2,1,5,0,0,0,2,18.4375,20.084642000000002,10.041893,0.74,2135,4224,6359,0.5625,0.546737,0.74,0.149879
2012-05-07,493,2,1,5,0,1,1,2,17.2625,18.791372000000003,15.458307000000001,0.664167,1008,5265,6273,0.5375,0.527142,0.664167,0.230721
2012-05-08,494,2,1,5,0,2,1,2,19.338349,20.793086000000002,19.833942999999998,0.685833,738,4990,5728,0.581667,0.557471,0.685833,0.296029
2012-05-09,495,2,1,5,0,3,1,2,19.025,20.499650000000003,14.499604,0.744167,620,4097,4717,0.575,0.553025,0.744167,0.216412
2012-05-10,496,2,1,5,0,4,1,1,15.774151,16.457678,21.042220999999998,0.552083,1026,5546,6572,0.505833,0.491783,0.552083,0.314063
2012-05-11,497,2,1,5,0,5,1,1,17.066650999999997,18.374978,15.874779,0.360417,1319,5711,7030,0.533333,0.520833,0.360417,0.236937
2012-05-12,498,2,1,5,0,6,0,1,18.515849,19.957921999999996,8.249911,0.480417,2622,4807,7429,0.564167,0.544817,0.480417,0.123133
2012-05-13,499,2,1,5,0,0,0,1,20.7875,22.625708000000003,15.082839,0.57625,2172,3946,6118,0.6125,0.585238,0.57625,0.225117
2012-05-14,500,2,1,5,0,1,1,2,18.946651,20.293400000000005,14.250364,0.789583,342,2501,2843,0.573333,0.54990000000000006,0.789583,0.212692
2012-05-15,501,2,1,5,0,2,1,2,20.748348999999997,22.042664000000002,9.875264,0.794583,625,4490,5115,0.611667,0.576404,0.794583,0.147392
2012-05-16,502,2,1,5,0,3,1,1,21.923348999999998,23.33435,8.208304,0.697917,991,6433,7424,0.636667,0.595975,0.697917,0.122512
2012-05-17,503,2,1,5,0,4,1,1,19.886651,21.792458000000003,15.374825000000001,0.52,1242,6142,7384,0.593333,0.572613,0.52,0.229475
2012-05-18,504,2,1,5,0,5,1,1,18.515849,20.373985999999995,9.166739,0.523333,1521,6118,7639,0.564167,0.551121,0.523333,0.136817
2012-05-19,505,2,1,5,0,6,0,1,20.2,21.415928,5.626325,0.45625,3410,4884,8294,0.6,0.566908,0.45625,0.083975
2012-05-20,506,2,1,5,0,0,0,1,21.179150999999997,22.541822000000003,17.042589,0.530417,2704,4425,7129,0.620833,0.583967,0.530417,0.254367
2012-05-21,507,2,1,5,0,1,1,2,20.121651,21.334022000000004,15.624668,0.81125,630,3729,4359,0.598333,0.565667,0.81125,0.233204
2012-05-22,508,2,1,5,0,2,1,2,20.905,22.334450000000004,7.917189,0.765833,819,5254,6073,0.615,0.580825,0.765833,0.118167
2012-05-23,509,2,1,5,0,3,1,2,21.218349,22.584392,6.834,0.774583,766,4494,5260,0.621667,0.584612,0.774583,0.102
2012-05-24,510,2,1,5,0,4,1,1,22.785,24.0422,11.584031999999999,0.716667,1059,5711,6770,0.655,0.6067,0.716667,0.172896
2012-05-25,511,2,1,5,0,5,1,1,23.96,25.416914,9.41685,0.747083,1417,5317,6734,0.68,0.627529,0.747083,0.14055
2012-05-26,512,2,1,5,0,6,0,1,24.5475,26.417936000000005,13.332464,0.7325,2855,3681,6536,0.6925,0.642696,0.7325,0.198992
2012-05-27,513,2,1,5,0,0,0,1,24.43,26.334050000000005,14.416457,0.697083,3283,3308,6591,0.69,0.641425,0.697083,0.215171
2012-05-28,514,2,1,5,1,1,0,1,25.487500000000004,28.833800000000004,13.166907,0.67625,2557,3486,6043,0.7125,0.6793,0.67625,0.196521
2012-05-29,515,2,1,5,0,2,1,1,25.957500000000003,28.417472000000004,19.7918,0.684583,880,4863,5743,0.7225,0.672992,0.684583,0.2954
2012-05-30,516,2,1,5,0,3,1,2,22.863349,24.334514,9.000043,0.67,745,6110,6855,0.656667,0.611129,0.67,0.134329
2012-05-31,517,2,1,5,0,4,1,1,23.96,25.667714000000004,13.083693,0.492917,1100,6238,7338,0.68,0.631329,0.492917,0.195279
2012-06-01,518,2,1,6,0,5,1,2,22.745849000000003,24.125492,15.916720999999999,0.755417,533,3594,4127,0.654167,0.607962,0.755417,0.237563
2012-06-02,519,2,1,6,0,6,0,1,19.416650999999998,21.375008,12.499654,0.549167,2795,5325,8120,0.583333,0.566288,0.549167,0.186562
2012-06-03,520,2,1,6,0,0,0,1,20.317500000000003,21.958778000000002,12.333829,0.493333,2494,5147,7641,0.6025,0.575133,0.493333,0.184087
2012-06-04,521,2,1,6,0,1,1,1,20.082500000000003,22.166677999999997,19.083811,0.487083,1071,5927,6998,0.5975,0.578283,0.487083,0.284833
2012-06-05,522,2,1,6,0,2,1,2,17.419151,18.708872,14.041525,0.613333,968,6033,7001,0.540833,0.525892,0.613333,0.209575
2012-06-06,523,2,1,6,0,3,1,1,18.045848999999997,19.791272,5.167375,0.61125,1027,6028,7055,0.554167,0.542292,0.61125,0.077125
2012-06-07,524,2,1,6,0,4,1,1,20.317500000000003,21.583171999999998,10.542449999999999,0.567083,1038,6456,7494,0.6025,0.569442,0.567083,0.15735
2012-06-08,525,2,1,6,0,5,1,1,22.510849000000004,23.458892,11.750661000000001,0.467917,1488,6248,7736,0.649167,0.597862,0.467917,0.175383
2012-06-09,526,2,1,6,0,6,0,1,25.409151,26.792222000000002,9.667229,0.437083,2708,4790,7498,0.710833,0.648367,0.437083,0.144287
2012-06-10,527,2,1,6,0,0,0,1,26.153349,27.792122,8.959307,0.538333,2224,4374,6598,0.726667,0.663517,0.538333,0.133721
2012-06-11,528,2,1,6,0,1,1,2,25.879151,27.541586000000002,13.916771,0.587917,1017,5647,6664,0.720833,0.659721,0.587917,0.207713
2012-06-12,529,2,1,6,0,2,1,2,22.706651,23.45975,14.374581999999998,0.833333,477,4495,4972,0.653333,0.597875,0.833333,0.214546
2012-06-13,530,2,1,6,0,3,1,1,22.824151,24.333722,22.999693,0.582083,1173,6248,7421,0.655833,0.611117,0.582083,0.343279
2012-06-14,531,2,1,6,0,4,1,1,22.471651,25.209278000000005,17.000111,0.569583,1180,6183,7363,0.648333,0.624383,0.569583,0.253733
2012-06-15,532,2,1,6,0,5,1,1,22.040849,23.583764000000002,11.833339,0.589583,1563,6102,7665,0.639167,0.599754,0.589583,0.176617
2012-06-16,533,2,1,6,0,6,0,1,21.688349,23.250728000000002,11.166689,0.504167,2963,4739,7702,0.631667,0.594708,0.504167,0.166667
2012-06-17,534,2,1,6,0,0,0,1,19.8475,21.750349999999997,9.708568,0.59875,2634,4344,6978,0.5925,0.571975,0.59875,0.144904
2012-06-18,535,2,1,6,0,1,1,2,18.711651,19.959572,11.707982000000001,0.777917,653,4446,5099,0.568333,0.544842,0.777917,0.174746
2012-06-19,536,2,1,6,0,2,1,1,24.351650999999997,27.209672000000005,9.917139,0.69,968,5857,6825,0.688333,0.654692,0.69,0.148017
2012-06-20,537,2,1,6,0,3,1,1,28.777499999999996,31.58435,7.625404,0.592083,872,5339,6211,0.7825,0.720975,0.592083,0.113812
2012-06-21,538,3,1,6,0,4,1,1,29.874150999999998,33.667772,7.958729,0.567917,778,5127,5905,0.805833,0.752542,0.567917,0.118787
2012-06-22,539,3,1,6,0,5,1,1,28.542499999999997,31.791986,12.250414000000001,0.57375,964,4859,5823,0.7775,0.724121,0.57375,0.182842
2012-06-23,540,3,1,6,0,6,0,1,26.388348999999998,27.084272000000006,12.041307,0.534583,2657,4801,7458,0.731667,0.652792,0.534583,0.179721
2012-06-24,541,3,1,6,0,0,0,1,26.936650999999998,28.500764000000004,9.750174999999999,0.479167,2551,4340,6891,0.743333,0.674254,0.479167,0.145525
2012-06-25,542,3,1,6,0,1,1,1,25.644151,27.166772,20.125661,0.504167,1139,5640,6779,0.715833,0.654042,0.504167,0.300383
2012-06-26,543,3,1,6,0,2,1,1,21.649151,23.250464,23.292014000000002,0.373333,1077,6365,7442,0.630833,0.594704,0.373333,0.347642
2012-06-27,544,3,1,6,0,3,1,1,24.7825,26.292272000000004,18.208925,0.36,1077,6258,7335,0.6975,0.640792,0.36,0.271775
2012-06-28,545,3,1,6,0,4,1,1,27.210849000000003,28.583792000000003,11.50055,0.4225,921,5958,6879,0.749167,0.675512,0.4225,0.17165
2012-06-29,546,3,1,6,0,5,1,1,31.205849,35.916458,11.082939000000001,0.48875,829,4634,5463,0.834167,0.786613,0.48875,0.165417
2012-06-30,547,3,1,6,0,6,0,1,27.955,29.375528000000003,10.791756999999999,0.60125,1455,4232,5687,0.765,0.687508,0.60125,0.161071
2012-07-01,548,3,1,7,0,0,0,1,30.344151000000004,33.541514,11.291443000000001,0.51875,1421,4110,5531,0.815833,0.750629,0.51875,0.168529
2012-07-02,549,3,1,7,0,1,1,1,28.738349,30.334508000000007,13.082889,0.447083,904,5323,6227,0.781667,0.702038,0.447083,0.195267
2012-07-03,550,3,1,7,0,2,1,1,28.699151,30.374899999999997,8.457878999999998,0.492083,1052,5608,6660,0.780833,0.70265,0.492083,0.126237
2012-07-04,551,3,1,7,1,3,0,1,29.090849,32.334242,9.041649999999999,0.53875,2562,4841,7403,0.789167,0.732337,0.53875,0.13495
2012-07-05,552,3,1,7,0,4,1,1,30.8925,34.250222,12.999943,0.457917,1405,4836,6241,0.8275,0.761367,0.457917,0.194029
