nr,year,lwage,married,union,educ,black,hisp,exper
4607,1983,1.2363582849502563,0,0,13,0,0,5
4607,1984,1.8387504816055298,0,0,13,0,0,6
4607,1985,1.6157435178756714,0,0,13,0,0,7
4607,1986,1.5829907655715942,1,0,13,0,0,8
4607,1987,1.9483592510223389,1,1,13,0,0,9
4633,1980,1.759466528892517,0,0,12,0,0,3
4633,1981,1.4233356714248657,0,0,12,0,0,4
4633,1982,1.4468975067138672,0,0,12,0,0,5
4633,1983,1.5472179651260376,0,0,12,0,0,6
4633,1984,1.5432623624801636,0,0,12,0,0,7
4633,1985,1.5142103433609009,1,0,12,0,0,8
4633,1986,1.5189118385314941,1,0,12,0,0,9
4633,1987,2.5593090057373047,1,1,12,0,0,10
4676,1980,0.6362150311470032,0,0,10,0,0,2
4676,1981,0.8620210886001587,0,0,10,0,0,3
4676,1982,1.0641597509384155,0,0,10,0,0,4
4676,1983,1.3507165908813477,0,0,10,0,0,5
4676,1984,1.4922670125961304,0,0,10,0,0,6
4676,1985,1.534850001335144,0,0,10,0,0,7
4676,1986,1.7325224876403809,0,0,10,0,0,8
4676,1987,1.877293586730957,0,0,10,0,0,9
4701,1980,1.5956720113754272,0,0,12,0,0,2
4701,1981,1.7930506467819214,0,0,12,0,0,3
4701,1982,1.8156665563583374,0,0,12,0,0,4
4701,1983,2.116919755935669,0,0,12,0,0,5
4701,1984,2.389486789703369,0,0,12,0,0,6
4701,1985,2.489422082901001,1,0,12,0,0,7
4701,1986,2.506180763244629,1,0,12,0,0,8
4701,1987,2.6007461547851562,1,0,12,0,0,9
4716,1980,0.9417034387588501,1,0,12,0,0,3
4716,1981,1.243193507194519,1,1,12,0,0,4
4716,1982,1.3803484439849854,1,1,12,0,0,5
4716,1983,1.1409374475479126,1,1,12,0,0,6
4716,1984,1.4749070405960083,1,1,12,0,0,7
4716,1985,1.478279709815979,1,1,12,0,0,8
4716,1986,1.5963624715805054,1,1,12,0,0,9
4716,1987,1.7069282531738281,1,1,12,0,0,10
4720,1980,2.089853525161743,1,1,12,0,0,5
4720,1981,2.1799826622009277,1,0,12,0,0,6
4720,1982,2.3497490882873535,1,1,12,0,0,7
4720,1983,2.1716971397399902,1,1,12,0,0,8
4720,1984,2.2813827991485596,1,1,12,0,0,9
4720,1985,2.207794427871704,1,1,12,0,0,10
4720,1986,2.2567198276519775,1,0,12,0,0,11
4720,1987,2.2177538871765137,1,1,12,0,0,12
4759,1980,1.790406584739685,0,1,12,0,0,4
4759,1981,1.8718022108078003,1,1,12,0,0,5
4759,1982,1.3288147449493408,1,1,12,0,0,6
4759,1983,1.657751441001892,1,1,12,0,0,7
4759,1984,1.774945855140686,1,1,12,0,0,8
4759,1985,1.8511196374893188,1,1,12,0,0,9
4759,1986,1.9000449180603027,1,1,12,0,0,10
4759,1987,1.9520506858825684,1,0,12,0,0,11
4791,1980,1.9616782665252686,1,1,12,0,0,5
4791,1981,1.6545583009719849,1,1,12,0,0,6
4791,1982,1.7642102241516113,1,1,12,0,0,7
4791,1983,1.7000923156738281,1,1,12,0,0,8
4791,1984,1.78191339969635,1,1,12,0,0,9
4791,1985,1.7523189783096313,1,1,12,0,0,10
4791,1986,1.8657828569412231,1,1,12,0,0,11
4791,1987,1.7677812576293945,1,1,12,0,0,12
4811,1980,0.7321421504020691,0,0,12,0,0,2
4811,1981,0.9762420654296875,0,0,12,0,0,3
4811,1982,0.7450560331344604,0,0,12,0,0,4
4811,1983,1.0599943399429321,0,0,12,0,0,5
4811,1984,1.5780168771743774,0,1,12,0,0,6
4811,1985,1.7304967641830444,0,0,12,0,0,7
4811,1986,1.723421335220337,0,0,12,0,0,8
4811,1987,1.9346126317977905,0,1,12,0,0,9
4828,1980,0.9885613918304443,0,0,11,0,0,2
4828,1981,1.5012637376785278,0,0,11,0,0,3
4828,1982,1.8016366958618164,0,1,11,0,0,4
4828,1983,1.0974169969558716,0,0,11,0,0,5
4828,1984,1.0286198854446411,0,0,11,0,0,6
4828,1985,1.336742639541626,0,0,11,0,0,7
4828,1986,1.7114927768707275,1,0,11,0,0,8
4828,1987,1.1185407638549805,1,0,11,0,0,9
4857,1980,1.1396981477737427,0,0,14,0,0,3
4857,1981,0.7507762908935547,0,0,14,0,0,4
4857,1982,0.9806692600250244,0,0,14,0,0,5
4857,1983,1.0722839832305908,0,0,14,0,0,6
4857,1984,0.7042202353477478,0,0,14,0,0,7
4857,1985,0.686767578125,1,0,14,0,0,8
4857,1986,1.5462725162506104,1,0,14,0,0,9
4857,1987,1.524606704711914,1,0,14,0,0,10
4858,1980,1.2863223552703857,0,0,12,0,0,2
4858,1981,1.648249626159668,0,1,12,0,0,3
4858,1982,2.2966392040252686,1,0,12,0,0,4
4858,1983,2.2850258350372314,1,0,12,0,0,5
4858,1984,2.5208756923675537,1,0,12,0,0,6
4858,1985,2.513176202774048,1,0,12,0,0,7
4858,1986,2.5931921005249023,1,0,12,0,0,8
4858,1987,2.577756643295288,1,0,12,0,0,9
4859,1980,1.3268775939941406,0,0,12,0,0,2
4859,1981,1.0630673170089722,0,0,12,0,0,3
4859,1982,0.9973561763763428,0,0,12,0,0,4
4859,1983,1.196187138557434,0,0,12,0,0,5
4859,1984,1.2613328695297241,0,0,12,0,0,6
4859,1985,1.2734853029251099,0,0,12,0,0,7
4859,1986,1.3404290676116943,0,0,12,0,0,8
4859,1987,1.34228515625,0,0,12,0,0,9
4866,1980,1.6958857774734497,0,1,14,0,0,2
4866,1981,1.8170772790908813,1,1,14,0,0,3
4866,1982,1.9295448064804077,1,1,14,0,0,4
4866,1983,1.9677832126617432,1,1,14,0,0,5
4866,1984,2.259861707687378,1,1,14,0,0,6
4866,1985,2.4309380054473877,1,1,14,0,0,7
4866,1986,2.4108705520629883,0,1,14,0,0,8
4866,1987,2.4541425704956055,0,1,14,0,0,9
4881,1980,1.3730802536010742,1,0,14,0,0,2
4881,1981,1.5028281211853027,1,0,14,0,0,3
4881,1982,1.255562424659729,1,0,14,0,0,4
4881,1983,1.3627276420593262,1,0,14,0,0,5
4881,1984,1.6753606796264648,1,0,14,0,0,6
4881,1985,1.8200290203094482,1,0,14,0,0,7
4881,1986,1.9000449180603027,1,0,14,0,0,8
4881,1987,1.8959612846374512,1,0,14,0,0,9
4884,1980,1.5758329629898071,0,0,12,0,0,4
4884,1981,1.570217251777649,0,0,12,0,0,5
4884,1982,1.5227099657058716,1,0,12,0,0,6
4884,1983,1.5439159870147705,1,0,12,0,0,7
4884,1984,1.680930733680725,1,0,12,0,0,8
4884,1985,1.765961766242981,1,1,12,0,0,9
4884,1986,1.745894193649292,1,1,12,0,0,10
4884,1987,1.7609955072402954,1,1,12,0,0,11
4888,1980,1.466943383216858,0,1,12,0,0,2
4888,1981,1.4347209930419922,1,1,12,0,0,3
4888,1982,1.392661690711975,1,0,12,0,0,4
4888,1983,1.4817448854446411,1,1,12,0,0,5
4888,1984,1.0916824340820312,1,1,12,0,0,6
4888,1985,1.4477078914642334,1,0,12,0,0,7
4888,1986,1.240995168685913,1,0,12,0,0,8
4888,1987,1.410911202430725,1,0,12,0,0,9
4901,1980,1.1687664985656738,1,1,11,0,0,4
4901,1981,1.225026249885559,1,1,11,0,0,5
4901,1982,1.027527093887329,1,1,11,0,0,6
4901,1983,1.3780087232589722,1,1,11,0,0,7
4901,1984,1.7102210521697998,1,1,11,0,0,8
4901,1985,1.5622363090515137,1,1,11,0,0,9
4901,1986,1.5768178701400757,1,1,11,0,0,10
4901,1987,1.5378519296646118,0,1,11,0,0,11
4917,1980,1.199538230895996,0,0,12,0,0,4
4917,1981,0.899249255657196,0,0,12,0,0,5
4917,1982,1.0120736360549927,0,0,12,0,0,6
4917,1983,1.1935310363769531,0,0,12,0,0,7
4917,1984,1.295228123664856,0,0,12,0,0,8
4917,1985,1.439538836479187,0,0,12,0,0,9
4917,1986,0.5823878049850464,0,0,12,0,0,10
4917,1987,1.3261557817459106,0,0,12,0,0,11
4926,1980,1.6520217657089233,0,1,12,0,0,4
4926,1981,1.5961339473724365,1,1,12,0,0,5
4926,1982,1.5166308879852295,1,0,12,0,0,6
4926,1983,1.6254487037658691,1,1,12,0,0,7
4926,1984,1.4922438859939575,1,0,12,0,0,8
4926,1985,1.4327572584152222,1,0,12,0,0,9
4926,1986,1.465840458869934,1,0,12,0,0,10
4926,1987,1.8610789775848389,1,1,12,0,0,11
4982,1980,0.8883838057518005,0,0,9,0,0,4
4982,1981,1.0691983699798584,0,0,9,0,0,5
4982,1982,1.3803484439849854,0,0,9,0,0,6
4982,1983,1.2554064989089966,0,0,9,0,0,7
4982,1984,1.3948643207550049,0,0,9,0,0,8
4982,1985,1.2734853029251099,1,0,9,0,0,9
4982,1986,1.102018117904663,1,0,9,0,0,10
4982,1987,1.0607819557189941,1,0,9,0,0,11
5017,1980,1.8863762617111206,0,0,13,0,0,1
5017,1981,2.0487256050109863,0,0,13,0,0,2
5017,1982,2.348602056503296,0,0,13,0,0,3
5017,1983,2.400538682937622,1,0,13,0,0,4
5017,1984,2.493476629257202,1,0,13,0,0,5
5017,1985,2.515679359436035,0,0,13,0,0,6
5017,1986,2.567932367324829,0,0,13,0,0,7
5017,1987,2.545114517211914,1,0,13,0,0,8
5033,1980,1.948774814605713,0,0,12,0,0,2
5033,1981,2.201488971710205,0,0,12,0,0,3
5033,1982,2.3668434619903564,0,0,12,0,0,4
5033,1983,2.309718370437622,0,0,12,0,0,5
5033,1984,2.1192641258239746,1,0,12,0,0,6
5033,1985,2.5019075870513916,1,0,12,0,0,7
5033,1986,2.321258306503296,1,0,12,0,0,8
5033,1987,2.4541425704956055,1,0,12,0,0,9
5048,1980,0.5101717710494995,0,0,11,0,0,3
5048,1981,1.0961153507232666,0,0,11,0,0,4
5048,1982,1.243191123008728,0,0,11,0,0,5
5048,1983,1.3071186542510986,1,0,11,0,0,6
5048,1984,1.4925028085708618,1,0,11,0,0,7
5048,1985,1.6929048299789429,1,0,11,0,0,8
5048,1986,2.0277931690216064,0,0,11,0,0,9
5048,1987,2.3449432849884033,0,0,11,0,0,10
5122,1980,0.8747410178184509,1,0,12,0,0,3
5122,1981,1.6992942094802856,1,0,12,0,0,4
5122,1982,2.0427238941192627,1,0,12,0,0,5
5122,1983,1.9705325365066528,1,0,12,0,0,6
5122,1984,2.288682222366333,1,0,12,0,0,7
5122,1985,1.9896634817123413,1,0,12,0,0,8
5122,1986,1.9547343254089355,1,0,12,0,0,9
5122,1987,1.859541654586792,1,0,12,0,0,10
5141,1980,2.1545140743255615,1,0,12,0,1,2
5141,1981,1.9004589319229126,1,0,12,0,1,3
5141,1982,2.0174062252044678,1,0,12,0,1,4
5141,1983,1.184428334236145,1,0,12,0,1,5
5141,1984,1.390642523765564,1,0,12,0,1,6
5141,1985,2.296205520629883,1,0,12,0,1,7
5141,1986,2.321258306503296,1,0,12,0,1,8
5141,1987,2.35082745552063,1,0,12,0,1,9
5147,1980,2.0559399127960205,1,1,12,0,1,4
5147,1981,2.129051923751831,1,0,12,0,1,5
5147,1982,2.278132438659668,1,1,12,0,1,6
5147,1983,2.0539140701293945,1,1,12,0,1,7
5147,1984,1.8666877746582031,1,1,12,0,1,8
5147,1985,2.334869146347046,1,1,12,0,1,9
5147,1986,2.531662940979004,1,1,12,0,1,10
5147,1987,2.4668543338775635,0,1,12,0,1,11
5158,1980,1.8236925601959229,0,0,11,0,0,3
5158,1981,1.8170772790908813,1,0,11,0,0,4
5158,1982,1.5808504819869995,1,0,11,0,0,5
5158,1983,1.7376302480697632,1,0,11,0,0,6
5158,1984,2.0739409923553467,0,0,11,0,0,7
5158,1985,1.7847918272018433,0,0,11,0,0,8
5158,1986,1.7999614477157593,0,0,11,0,0,9
5158,1987,2.1761062145233154,0,0,11,0,0,10
5221,1980,1.3747146129608154,0,0,14,0,1,3
5221,1981,1.6094379425048828,0,1,14,0,1,4
5221,1982,1.5474025011062622,1,1,14,0,1,5
5221,1983,1.5918786525726318,1,1,14,0,1,6
5221,1984,1.8003294467926025,1,0,14,0,1,7
5221,1985,1.8200290203094482,1,0,14,0,1,8
5221,1986,1.7999614477157593,1,1,14,0,1,9
5221,1987,2.362335205078125,0,0,14,0,1,10
5223,1980,1.541164517402649,0,0,12,0,0,3
5223,1981,1.8056049346923828,0,0,12,0,0,4
5223,1982,1.975682258605957,0,0,12,0,0,5
5223,1983,1.7919390201568604,0,0,12,0,0,6
5223,1984,1.8553166389465332,0,0,12,0,0,7
5223,1985,1.2753781080245972,0,0,12,0,0,8
5223,1986,1.5575810670852661,0,0,12,0,0,9
5223,1987,1.1346458196640015,0,0,12,0,0,10
5227,1980,2.691193103790283,0,0,12,0,0,5
5227,1981,0.4462870955467224,0,0,12,0,0,6
5227,1982,1.5474025011062622,0,0,12,0,0,7
5227,1983,1.7271209955215454,0,1,12,0,0,8
5227,1984,1.0730197429656982,0,0,12,0,0,9
5227,1985,1.7707810401916504,0,0,12,0,0,10
5227,1986,2.0306220054626465,1,0,12,0,0,11
5227,1987,1.9075989723205566,1,0,12,0,0,12
5248,1980,1.1378446817398071,0,0,14,0,0,2
5248,1981,1.0895817279815674,0,0,14,0,0,3
5248,1982,2.030118227005005,0,0,14,0,0,4
5248,1983,1.0445619821548462,0,1,14,0,0,5
5248,1984,1.1297699213027954,0,0,14,0,0,6
5248,1985,1.195634365081787,0,0,14,0,0,7
5248,1986,1.5749350786209106,0,0,14,0,0,8
5248,1987,1.907198429107666,1,0,14,0,0,9
5252,1980,0.4112994074821472,0,0,10,0,0,2
5252,1981,1.6835458278656006,0,0,10,0,0,3
5252,1982,1.279444932937622,0,0,10,0,0,4
5252,1983,1.598119854927063,1,0,10,0,0,5
5252,1984,1.2329933643341064,1,1,10,0,0,6
5252,1985,1.4722881317138672,1,0,10,0,0,7
5252,1986,1.2198010683059692,1,0,10,0,0,8
5252,1987,1.6691879034042358,1,0,10,0,0,9
5263,1980,1.6303211450576782,0,0,14,0,0,3
5263,1981,1.5939337015151978,1,0,14,0,0,4
5263,1982,1.6566017866134644,1,0,14,0,0,5
5263,1983,1.7860347032546997,1,0,14,0,0,6
5263,1984,1.6034090518951416,1,0,14,0,0,7
5263,1985,1.6784980297088623,1,0,14,0,0,8
5263,1986,1.8512547016143799,1,0,14,0,0,9
5263,1987,1.5294259786605835,1,0,14,0,0,10
5274,1980,1.6657302379608154,0,0,12,0,0,2
5274,1981,2.9004220962524414,1,0,12,0,0,3
5274,1982,1.7643154859542847,1,0,12,0,0,4
5274,1983,1.3392177820205688,1,0,12,0,0,5
5274,1984,1.533065915107727,1,0,12,0,0,6
5274,1985,1.7972142696380615,1,0,12,0,0,7
5274,1986,1.6891685724258423,1,0,12,0,0,8
5274,1987,3.3125274181365967,1,1,12,0,0,9
5335,1980,1.4479995965957642,0,0,12,0,0,3
5335,1981,1.8170772790908813,1,0,12,0,0,4
5335,1982,1.7550418376922607,1,0,12,0,0,5
5335,1983,1.4532321691513062,1,0,12,0,0,6
5335,1984,1.4924205541610718,1,0,12,0,0,7
5335,1985,1.0532947778701782,1,0,12,0,0,8
5335,1986,1.5027098655700684,1,0,12,0,0,9
5335,1987,1.4837846755981445,1,1,12,0,0,10
5345,1980,1.5162078142166138,0,0,12,0,0,2
5345,1981,0.8209805488586426,0,0,12,0,0,3
5345,1982,1.256050705909729,0,0,12,0,0,4
5345,1983,1.1098576784133911,0,0,12,0,0,5
5345,1984,1.3948643207550049,0,0,12,0,0,6
5345,1985,1.4206491708755493,0,0,12,0,0,7
5345,1986,1.9774868488311768,0,0,12,0,0,8
5345,1987,1.9638386964797974,1,0,12,0,0,9
5359,1980,0.2440267652273178,0,0,12,0,0,4
5359,1981,1.0009146928787231,0,0,12,0,0,5
5359,1982,0.9820343852043152,0,0,12,0,0,6
5359,1983,1.0604337453842163,0,0,12,0,0,7
5359,1984,1.0248935222625732,0,0,12,0,0,8
5359,1985,1.0990709066390991,0,0,12,0,0,9
5359,1986,1.2814279794692993,0,0,12,0,0,10
5359,1987,1.1219210624694824,0,0,12,0,0,11
5368,1980,1.1174266338348389,0,0,12,0,0,1
5368,1981,0.7532510757446289,0,0,12,0,0,2
5368,1982,1.3005831241607666,1,0,12,0,0,3
5368,1983,1.453691840171814,1,0,12,0,0,4
5368,1984,1.5047600269317627,1,0,12,0,0,5
5368,1985,1.4856598377227783,1,0,12,0,0,6
5368,1986,1.6013238430023193,1,0,12,0,0,7
5368,1987,1.506669044494629,1,0,12,0,0,8
5377,1980,1.5280423164367676,0,0,12,0,0,2
5377,1981,1.63225257396698,0,0,12,0,0,3
5377,1982,1.6356950998306274,0,0,12,0,0,4
5377,1983,1.7254101037979126,0,0,12,0,0,5
5377,1984,1.5092960596084595,0,0,12,0,0,6
5377,1985,1.4908932447433472,0,0,12,0,0,7
5377,1986,1.563572645187378,0,0,12,0,0,8
5377,1987,1.524606704711914,0,0,12,0,0,9
5390,1980,1.5992363691329956,1,0,14,0,0,2
5390,1981,1.3237109184265137,1,0,14,0,0,3
5390,1982,1.5170350074768066,1,0,14,0,0,4
5390,1983,1.4637857675552368,1,0,14,0,0,5
5390,1984,1.557502269744873,1,0,14,0,0,6
5390,1985,1.5831342935562134,1,0,14,0,0,7
5390,1986,1.5727492570877075,1,0,14,0,0,8
5390,1987,1.6074943542480469,1,0,14,0,0,9
5419,1980,0.6518986225128174,0,0,11,0,0,2
5419,1981,0.9135168194770813,0,0,11,0,0,3
5419,1982,0.6535846590995789,0,0,11,0,0,4
5419,1983,1.1955362558364868,0,0,11,0,0,5
5419,1984,1.626085877418518,0,0,11,0,0,6
5419,1985,1.8195712566375732,0,0,11,0,0,7
5419,1986,1.9364125728607178,1,1,11,0,0,8
5419,1987,2.0082778930664062,1,1,11,0,0,9
5435,1980,1.1194955110549927,0,0,11,0,0,2
5435,1981,1.2609808444976807,0,0,11,0,0,3
5435,1982,1.1932307481765747,0,0,11,0,0,4
5435,1983,1.203872799873352,1,0,11,0,0,5
5435,1984,1.3993242979049683,1,0,11,0,0,6
5435,1985,1.290794014930725,1,0,11,0,0,7
5435,1986,1.2807098627090454,1,0,11,0,0,8
5435,1987,1.3014631271362305,1,0,11,0,0,9
5437,1980,1.5621429681777954,1,0,12,0,0,2
5437,1981,1.4685707092285156,1,0,12,0,0,3
5437,1982,1.2974607944488525,1,0,12,0,0,4
5437,1983,1.2967846393585205,1,0,12,0,0,5
5437,1984,1.4508014917373657,1,0,12,0,0,6
5437,1985,1.5221431255340576,1,0,12,0,0,7
5437,1986,1.614380955696106,1,0,12,0,0,8
5437,1987,1.8309671878814697,1,0,12,0,0,9
5497,1980,1.3395230770111084,1,0,12,0,0,2
5497,1981,1.4868355989456177,1,0,12,0,0,3
5497,1982,1.520969271659851,1,0,12,0,0,4
5497,1983,1.4073965549468994,1,0,12,0,0,5
5497,1984,1.3249280452728271,1,0,12,0,0,6
5497,1985,1.3878955841064453,1,0,12,0,0,7
5497,1986,1.6237365007400513,1,0,12,0,0,8
5497,1987,1.390474557876587,1,0,12,0,0,9
5525,1980,1.0936051607131958,0,0,8,0,0,5
5525,1981,1.412752389907837,0,0,8,0,0,6
5525,1982,1.2354635000228882,0,0,8,0,0,7
5525,1983,1.2994004487991333,0,0,8,0,0,8
5525,1984,1.033850908279419,1,0,8,0,0,9
5525,1985,1.3231343030929565,1,0,8,0,0,10
5525,1986,1.55014967918396,1,0,8,0,0,11
5525,1987,1.563827395439148,1,0,8,0,0,12
5529,1980,1.2640767097473145,1,0,10,0,0,4
5529,1981,1.3393373489379883,1,0,10,0,0,5
5529,1982,1.7252696752548218,1,0,10,0,0,6
5529,1983,1.5978134870529175,1,0,10,0,0,7
5529,1984,1.698050618171692,1,0,10,0,0,8
5529,1985,1.765961766242981,1,0,10,0,0,9
5529,1986,2.0047645568847656,1,0,10,0,0,10
5529,1987,2.036268711090088,1,0,10,0,0,11
5531,1980,1.648328423500061,0,0,12,0,0,5
5531,1981,1.5353299379348755,0,0,12,0,0,6
5531,1982,1.530608892440796,0,0,12,0,0,7
5531,1983,1.8300585746765137,0,0,12,0,0,8
5531,1984,2.057706117630005,1,0,12,0,0,9
5531,1985,2.2359654903411865,1,0,12,0,0,10
5531,1986,2.3935790061950684,1,0,12,0,0,11
5531,1987,2.176931858062744,1,0,12,0,0,12
5579,1980,1.2883694171905518,0,0,10,0,0,2
5579,1981,1.512708306312561,0,0,10,0,0,3
5579,1982,1.2659900188446045,0,0,10,0,0,4
5579,1983,1.3507165908813477,0,0,10,0,0,5
5579,1984,1.4749070405960083,1,0,10,0,0,6
5579,1985,1.4827721118927002,1,0,10,0,0,7
5579,1986,1.563572645187378,1,0,10,0,0,8
5579,1987,1.6283658742904663,1,0,10,0,0,9
5588,1980,1.4123189449310303,0,0,9,0,0,8
5588,1981,1.9841313362121582,1,0,9,0,0,9
5588,1982,1.6695196628570557,1,0,9,0,0,10
5588,1983,1.1388810873031616,1,0,9,0,0,11
5588,1984,1.474291443824768,1,0,9,0,0,12
5588,1985,1.4771528244018555,1,0,9,0,0,13
5588,1986,2.688983201980591,1,0,9,0,0,14
5588,1987,1.3684337139129639,1,1,9,0,0,15
5599,1980,1.9980459213256836,0,0,14,0,0,2
5599,1981,1.6094379425048828,1,0,14,0,0,3
5599,1982,1.6915723085403442,1,0,14,0,0,4
5599,1983,1.8754966259002686,1,0,14,0,0,5
5599,1984,1.778123378753662,1,0,14,0,0,6
5599,1985,1.8723912239074707,1,0,14,0,0,7
5599,1986,1.7826180458068848,1,0,14,0,0,8
5599,1987,1.8222390413284302,1,0,14,0,0,9
5650,1980,1.1785107851028442,0,0,11,0,0,2
5650,1981,1.4271163940429688,0,1,11,0,0,3
5650,1982,1.426977515220642,0,0,11,0,0,4
5650,1983,1.656075358390808,0,1,11,0,0,5
5650,1984,1.8794796466827393,0,0,11,0,0,6
5650,1985,1.6329113245010376,1,0,11,0,0,7
5650,1986,1.784045934677124,1,0,11,0,0,8
5650,1987,1.5814822912216187,1,1,11,0,0,9
5660,1980,1.8456828594207764,1,0,12,0,0,2
5660,1981,1.7854766845703125,1,0,12,0,0,3
5660,1982,2.0063140392303467,1,0,12,0,0,4
5660,1983,1.9493900537490845,1,0,12,0,0,5
5660,1984,2.0170140266418457,1,0,12,0,0,6
5660,1985,1.9579055309295654,0,0,12,0,0,7
5660,1986,1.9833358526229858,0,0,12,0,0,8
5660,1987,2.030977964401245,0,0,12,0,0,9
5665,1980,1.4297680854797363,0,0,14,0,0,3
5665,1981,1.294197916984558,0,0,14,0,0,4
5665,1982,1.5851428508758545,0,0,14,0,0,5
5665,1983,1.3418800830841064,0,1,14,0,0,6
5665,1984,1.256319284439087,0,1,14,0,0,7
5665,1985,1.18058180809021,0,0,14,0,0,8
5665,1986,1.1653451919555664,0,0,14,0,0,9
5665,1987,1.276145339012146,0,1,14,0,0,10
5666,1980,1.676230788230896,0,0,14,0,0,1
5666,1981,1.5009572505950928,0,0,14,0,0,2
5666,1982,1.6905033588409424,1,0,14,0,0,3
5666,1983,1.6693205833435059,1,0,14,0,0,4
5666,1984,1.6825463771820068,1,0,14,0,0,5
5666,1985,1.9105429649353027,1,0,14,0,0,6
5666,1986,1.8842449188232422,1,0,14,0,0,7
5666,1987,2.189983606338501,1,0,14,0,0,8
5698,1980,1.7129714488983154,0,0,12,0,0,4
5698,1981,1.8101086616516113,1,0,12,0,0,5
5698,1982,1.4673597812652588,1,1,12,0,0,6
5698,1983,1.740914225578308,1,1,12,0,0,7
5698,1984,1.7133179903030396,1,1,12,0,0,8
5698,1985,2.1336865425109863,1,1,12,0,0,9
5698,1986,2.0743982791900635,1,1,12,0,0,10
5698,1987,2.112393379211426,1,1,12,0,0,11
5699,1980,1.829710602760315,0,0,13,0,0,2
5699,1981,1.934860348701477,1,0,13,0,0,3
5699,1982,1.863255500793457,1,0,13,0,0,4
5699,1983,1.56005859375,1,0,13,0,0,5
5699,1984,1.9286794662475586,1,0,13,0,0,6
5699,1985,1.9813232421875,1,0,13,0,0,7
5699,1986,2.05865740776062,1,0,13,0,0,8
5699,1987,2.148761034011841,1,0,13,0,0,9
5731,1980,1.2049256563186646,1,1,11,0,1,3
5731,1981,1.0185695886611938,1,0,11,0,1,4
5731,1982,1.3145970106124878,1,0,11,0,1,5
5731,1983,1.470517873764038,1,0,11,0,1,6
5731,1984,1.4454782009124756,1,0,11,0,1,7
5731,1985,1.708803415298462,1,0,11,0,1,8
5731,1986,2.381882905960083,1,0,11,0,1,9
5731,1987,1.5891451835632324,1,1,11,0,1,10
5750,1980,1.048965334892273,1,1,11,0,1,5
5750,1981,1.27818763256073,1,1,11,0,1,6
5750,1982,1.6639363765716553,1,0,11,0,1,7
5750,1983,1.6371175050735474,1,1,11,0,1,8
5750,1984,1.8448271751403809,1,1,11,0,1,9
5750,1985,1.9201124906539917,1,0,11,0,1,10
5750,1986,2.321258306503296,1,0,11,0,1,11
5750,1987,2.074652910232544,1,0,11,0,1,12
5755,1980,1.3028175830841064,1,1,10,0,1,4
5755,1981,1.3862943649291992,1,0,10,0,1,5
5755,1982,1.1342153549194336,1,0,10,0,1,6
5755,1983,1.8431931734085083,1,0,10,0,1,7
5755,1984,1.9544800519943237,1,0,10,0,1,8
5755,1985,1.9201124906539917,1,0,10,0,1,9
5755,1986,1.9235754013061523,1,1,10,0,1,10
5755,1987,1.9075989723205566,1,0,10,0,1,11
5772,1980,-0.8876854777336121,1,0,9,0,1,4
5772,1981,1.2321436405181885,1,0,9,0,1,5
5772,1982,1.3495768308639526,1,0,9,0,1,6
5772,1983,1.6246756315231323,1,0,9,0,1,7
5772,1984,1.6297158002853394,1,0,9,0,1,8
5772,1985,2.3453826904296875,1,0,9,0,1,9
5772,1986,0.9919414520263672,1,0,9,0,1,10
5772,1987,1.5685443878173828,1,0,9,0,1,11
5816,1980,1.2687283754348755,0,0,12,0,1,3
5816,1981,1.5882357358932495,0,0,12,0,1,4
5816,1982,1.363681435585022,0,0,12,0,1,5
5816,1983,1.4572335481643677,1,0,12,0,1,6
5816,1984,1.3795968294143677,1,0,12,0,1,7
5816,1985,1.0809955596923828,1,0,12,0,1,8
5816,1986,1.3796498775482178,1,0,12,0,1,9
5816,1987,1.4556138515472412,1,0,12,0,1,10
5823,1980,1.12954580783844,0,0,11,0,1,3
5823,1981,0.9640814065933228,0,0,11,0,1,4
5823,1982,1.2581712007522583,0,1,11,0,1,5
5823,1983,1.1500459909439087,0,0,11,0,1,6
5823,1984,1.4749070405960083,0,0,11,0,1,7
5823,1985,1.514647364616394,0,0,11,0,1,8
5823,1986,1.2807098627090454,0,0,11,0,1,9
5823,1987,1.2134220600128174,0,0,11,0,1,10
5851,1980,-1.1138219833374023,0,0,13,0,1,1
5851,1981,1.501592755317688,0,0,13,0,1,2
5851,1982,1.1758389472961426,0,0,13,0,1,3
5851,1983,1.491690993309021,0,0,13,0,1,4
5851,1984,1.864867925643921,0,0,13,0,1,5
5851,1985,1.7645890712738037,0,0,13,0,1,6
5851,1986,1.8135143518447876,0,0,13,0,1,7
5851,1987,1.9520506858825684,0,0,13,0,1,8
5857,1980,0.4346519410610199,0,0,12,0,1,2
5857,1981,1.7703242301940918,0,0,12,0,1,3
5857,1982,1.8131057024002075,0,0,12,0,1,4
5857,1983,1.8431931734085083,0,0,12,0,1,5
5857,1984,1.8543965816497803,0,0,12,0,1,6
5857,1985,1.8200290203094482,0,0,12,0,1,7
5857,1986,1.6386561393737793,0,0,12,0,1,8
5857,1987,1.8815869092941284,0,0,12,0,1,9
5859,1980,1.2224040031433105,1,0,15,0,0,2
5859,1981,2.322003126144409,1,0,15,0,0,3
5859,1982,1.870033621788025,1,0,15,0,0,4
5859,1983,1.124415636062622,1,0,15,0,0,5
5859,1984,1.3639850616455078,1,0,15,0,0,6
