Name,Code,Year,GDP,laborrate,healthexp,infmortality
Libya,LBY,2010,NA,NA,NA,13.4
Liechtenstein,LIE,2000,75606.203199265,NA,NA,5.3
Liechtenstein,LIE,2001,74966.1710273093,NA,NA,4.8
Liechtenstein,LIE,2002,79956.5183154345,NA,NA,4.4
Liechtenstein,LIE,2003,90301.8123706404,NA,NA,3.9
Liechtenstein,LIE,2004,100520.129804647,NA,NA,3.5
Liechtenstein,LIE,2005,105440.292189585,NA,NA,3
Liechtenstein,LIE,2006,113981.307154509,NA,NA,2.5
Liechtenstein,LIE,2007,130503.797521784,NA,NA,2.1
Liechtenstein,LIE,2008,138774.666105535,NA,NA,1.8
Liechtenstein,LIE,2009,134914.672826907,NA,NA,1.8
Liechtenstein,LIE,2010,NA,NA,NA,1.8
Lithuania,LTU,2000,3267.3474426324,60.1,212.9683015283,9.2
Lithuania,LTU,2001,3492.7334449394,58.8,220.1232768527,8.8
Lithuania,LTU,2002,4082.9239945864,58.2,263.2959280114,8.4
Lithuania,LTU,2003,5387.2627295074,60.4,352.2258523531,8.1
Lithuania,LTU,2004,6564.0942284622,57.6,375.3060919285,7.7
Lithuania,LTU,2005,7603.96677648,56.5,446.6861330512,7.3
Lithuania,LTU,2006,8864.9923007456,55.9,553.4794545483,6.8
Lithuania,LTU,2007,11584.2411820974,56.3,722.7655602633,6.5
Lithuania,LTU,2008,14071.2651081544,56.7,930.9602740241,6.1
Lithuania,LTU,2009,11033.5884564141,55.7,729.7849192058,5.7
Lithuania,LTU,2010,10933.4975216064,NA,NA,5.4
Luxembourg,LUX,2000,46457.8914410892,53.2,3437.7546968715,3.9
Luxembourg,LUX,2001,45748.0916697733,52.9,3359.9015554876,3.6
Luxembourg,LUX,2002,50605.397357135,53.9,4170.8929751388,3.4
Luxembourg,LUX,2003,64562.478454641,53.5,4889.5653007154,3.2
Luxembourg,LUX,2004,74419.6084894889,54.5,6027.090739389,3
Luxembourg,LUX,2005,80959.975367203,55.3,6409.0697121637,2.8
Luxembourg,LUX,2006,90031.7185460613,55.6,6898.9871626063,2.7
Luxembourg,LUX,2007,106901.567375681,55.2,7568.7497527772,2.5
Luxembourg,LUX,2008,118840.799639194,55,7998.0180582872,2.3
Luxembourg,LUX,2009,106252.244167457,55.5,8182.8551093548,2.2
Luxembourg,LUX,2010,108921.021327425,NA,NA,2.1
"Macao SAR, China",MAC,2000,14128.8763375572,64.7,NA,NA
"Macao SAR, China",MAC,2001,14053.2210046568,66.2,NA,NA
"Macao SAR, China",MAC,2002,15181.9199747079,64.3,NA,NA
"Macao SAR, China",MAC,2003,17248.1952895172,62.9,NA,NA
"Macao SAR, China",MAC,2004,21804.3029935298,64.1,NA,NA
"Macao SAR, China",MAC,2005,23905.6590830697,65.4,NA,NA
"Macao SAR, China",MAC,2006,28810.2093856435,67.4,NA,NA
"Macao SAR, China",MAC,2007,36777.3041826966,69.9,NA,NA
"Macao SAR, China",MAC,2008,41593.4022984446,71.6,NA,NA
"Macao SAR, China",MAC,2009,40919.3261956571,69.4,NA,NA
"Macao SAR, China",MAC,2010,NA,NA,NA,NA
"Macedonia, FYR",MKD,2000,1785.3267915473,53,159.1890226006,14.3
"Macedonia, FYR",MKD,2001,1704.7785349317,53.7,147.1958614384,13.8
"Macedonia, FYR",MKD,2002,1874.7916349137,53.3,177.8297123047,13.2
"Macedonia, FYR",MKD,2003,2283.0047170943,53.6,218.6290054019,12.7
"Macedonia, FYR",MKD,2004,2640.5995804109,51.5,237.4632176666,12.2
"Macedonia, FYR",MKD,2005,2853.0006203491,52.9,238.1833200869,11.9
"Macedonia, FYR",MKD,2006,3119.3489816874,54,252.8264694838,11.6
"Macedonia, FYR",MKD,2007,3984.4416048995,54.5,275.4337560555,11.3
"Macedonia, FYR",MKD,2008,4791.1882214192,54.3,328.4295605123,11
"Macedonia, FYR",MKD,2009,4510.2380383035,54,313.6897123673,10.6
"Macedonia, FYR",MKD,2010,4425.1271132972,NA,NA,10.4
Madagascar,MDG,2000,252.3761084977,86.8,9.4297012927,65.3
Madagascar,MDG,2001,285.8356226782,86.7,11.0335716941,62.6
Madagascar,MDG,2002,269.1190222198,87,10.454286463,60.2
Madagascar,MDG,2003,325.0079549089,86.8,11.5876431636,57.5
Madagascar,MDG,2004,251.403262373,86.7,9.2865812113,55
Madagascar,MDG,2005,281.7056019533,86.6,10.5744281549,52.8
Madagascar,MDG,2006,299.3032796343,86.5,12.0438172395,50.5
Madagascar,MDG,2007,386.8562712117,86.4,16.3270104007,48.6
Madagascar,MDG,2008,480.6405942391,86.3,21.7348383775,46.5
Madagascar,MDG,2009,421.7802278298,86.4,17.9702329398,44.9
Madagascar,MDG,2010,421.0012433571,NA,NA,43.1
Malawi,MWI,2000,155.271565282,77.4,8.8450151956,98.7
Malawi,MWI,2001,148.8813079293,77.6,7.0418595473,94.4
Malawi,MWI,2002,225.2291277339,77.8,10.1006900573,90.1
Malawi,MWI,2003,199.6432240391,77.7,11.7594233788,85.9
Malawi,MWI,2004,210.4731022521,77.6,15.1767073956,81.6
Malawi,MWI,2005,214.8887592585,77.6,16.3752629257,77.4
Malawi,MWI,2006,236.2156116878,77.3,19.8607782542,73.2
Malawi,MWI,2007,254.487479267,77.1,16.5645396152,68.9
Malawi,MWI,2008,290.9040115779,76.8,17.9007817356,64.6
Malawi,MWI,2009,327.3363165351,76.8,19.0655557843,61.4
Malawi,MWI,2010,342.682873179,NA,NA,58.1
Malaysia,MYS,2000,4005.5563751715,62.8,128.1204899364,9.1
Malaysia,MYS,2001,3871.705233006,62.8,136.0232568036,8.6
Malaysia,MYS,2002,4113.5712379247,62.7,144.7601465483,8.1
Malaysia,MYS,2003,4397.5084063194,62.6,207.4084348062,7.8
Malaysia,MYS,2004,4874.8443511184,62.5,221.6218114824,7.4
Malaysia,MYS,2005,5281.4947172489,62.4,222.0728430101,6.9
Malaysia,MYS,2006,5887.3746921677,62.2,258.7372473882,6.6
Malaysia,MYS,2007,6899.6033942963,62.1,307.2379727014,6.2
Malaysia,MYS,2008,8065.8998831566,62,353.2028513807,6
Malaysia,MYS,2009,6908.661090062,62,336.4385766161,5.6
Malaysia,MYS,2010,8373.0751775078,NA,NA,5.4
Maldives,MDV,2000,2284.9739550623,54.7,199.570752675,37
Maldives,MDV,2001,2250.131823137,56.2,190.2753872366,33.5
Maldives,MDV,2002,2269.8558274819,57.9,186.3068831478,30.5
Maldives,MDV,2003,2415.4391885999,59.6,199.236508391,27.5
Maldives,MDV,2004,2668.4412243804,61.3,223.0579385004,24.9
Maldives,MDV,2005,2539.5123458881,63.1,254.9982216386,22.5
Maldives,MDV,2006,3057.2229050261,64.8,296.8903345913,20.2
Maldives,MDV,2007,3473.6063570085,65.2,326.6712917085,18.4
Maldives,MDV,2008,4096.5646454205,65.4,462.0645300954,16.5
Maldives,MDV,2009,4230.0510202445,67.1,330.6986512774,15
Maldives,MDV,2010,4684.5568798772,NA,NA,13.6
Mali,MLI,2000,214.4665917926,51.6,15.8799355904,113.4
Mali,MLI,2001,225.9260608875,51.4,17.9306648136,111.9
Mali,MLI,2002,278.5241724232,51.5,18.2959539118,110.4
Mali,MLI,2003,352.375250043,51.5,23.3970737876,108.9
Mali,MLI,2004,381.6227008925,51.6,27.0841527885,107.5
Mali,MLI,2005,402.6305785208,51.6,28.0522325811,106.1
Mali,MLI,2006,431.5591638019,51.7,29.9255450794,104.7
Mali,MLI,2007,509.6921795302,51.8,33.6762511865,103.4
Mali,MLI,2008,604.293701622,51.8,38.7301942551,101.9
Mali,MLI,2009,601.2609040956,51.9,38.4278916243,100.6
Mali,MLI,2010,601.9195565069,NA,NA,99.2
Malta,MLT,2000,9982.1980673628,50,640.4306113952,6.5
Malta,MLT,2001,9798.0914556347,50.7,650.7000506925,6.3
Malta,MLT,2002,10690.248903881,50.5,780.8384736242,6.2
Malta,MLT,2003,12529.6012303272,50.2,994.4391953791,6
Malta,MLT,2004,13973.9011675021,49.2,1171.8383827372,5.9
Malta,MLT,2005,14757.9680834022,49.5,1259.1684930594,5.7
Malta,MLT,2006,15900.35551811,49.6,1307.197126787,5.6
Malta,MLT,2007,18452.1608333128,50.3,1374.8711653001,5.5
Malta,MLT,2008,20422.9419498767,50.5,1373.5063661443,5.4
Malta,MLT,2009,19326.4587990591,49.4,1446.4327513702,5.2
Malta,MLT,2010,NA,NA,NA,5.2
Marshall Islands,MHL,2000,2062.9590564771,NA,418.1051016494,30.1
Marshall Islands,MHL,2001,2119.2764382038,NA,358.7409935533,29.2
Marshall Islands,MHL,2002,2291.0536626589,NA,355.0074738416,28.2
Marshall Islands,MHL,2003,2380.9047545776,NA,314.4273127753,27.4
Marshall Islands,MHL,2004,2565.0400246306,NA,336.9330453564,26.8
Marshall Islands,MHL,2005,2663.489440206,NA,329.8660084626,25.7
Marshall Islands,MHL,2006,2769.5843708102,NA,358.3505866115,25
Marshall Islands,MHL,2007,2876.9028521348,NA,371.0575139147,24.2
Marshall Islands,MHL,2008,2874.432677761,NA,351.137487636,23.7
Marshall Islands,MHL,2009,2861.6375758484,NA,422.4958949097,22.8
Marshall Islands,MHL,2010,2883.1562974203,NA,NA,22.2
Mauritania,MRT,2000,409.1083687465,68.5,16.0201031682,77
Mauritania,MRT,2001,412.284659897,68.7,11.1642214288,76.8
Mauritania,MRT,2002,410.5427632621,69,15.9934404867,76.5
Mauritania,MRT,2003,445.9325987526,69.2,14.1775378793,76.4
Mauritania,MRT,2004,522.1276681358,69.3,18.3467651905,76.3
Mauritania,MRT,2005,609.6770372749,69.5,18.0669555956,76.2
Mauritania,MRT,2006,862.3694234327,69.4,17.5117915114,76.2
Mauritania,MRT,2007,883.2301837714,69.7,22.6993371999,75.8
Mauritania,MRT,2008,1089.0243155179,69.9,27.1551624883,75.7
Mauritania,MRT,2009,896.1959091485,70,21.9172541107,75.4
Mauritania,MRT,2010,1051.0218259977,NA,NA,75.3
Mauritius,MUS,2000,3861.0385424078,60.2,145.1152404283,16.4
Mauritius,MUS,2001,3780.8288480752,60.3,145.3154839221,15.4
Mauritius,MUS,2002,3939.2818626441,59.7,165.665133725,14.6
Mauritius,MUS,2003,4587.7342108529,59.1,183.8478063708,14
Mauritius,MUS,2004,5177.2754658975,58.4,220.6825100722,13.7
Mauritius,MUS,2005,5054.3580947079,58.8,230.2911499202,13.6
Mauritius,MUS,2006,5193.2799620863,58.7,264.8635716303,13.5
Mauritius,MUS,2007,6180.7122771713,58.2,323.1249928088,13.4
Mauritius,MUS,2008,7598.2239788404,58.7,401.6014823099,13.3
Mauritius,MUS,2009,6951.2786522252,57.5,383.0531533178,13.2
Mauritius,MUS,2010,7593.3678749447,NA,NA,13
Mayotte,MYT,2000,NA,NA,NA,NA
Mayotte,MYT,2001,NA,NA,NA,NA
Mayotte,MYT,2002,NA,NA,NA,NA
Mayotte,MYT,2003,NA,NA,NA,NA
Mayotte,MYT,2004,NA,NA,NA,NA
Mayotte,MYT,2005,NA,NA,NA,NA
Mayotte,MYT,2006,NA,NA,NA,NA
Mayotte,MYT,2007,NA,NA,NA,NA
Mayotte,MYT,2008,NA,NA,NA,NA
Mayotte,MYT,2009,NA,NA,NA,NA
Mayotte,MYT,2010,NA,NA,NA,NA
Mexico,MEX,2000,5816.6144809617,60.3,324.2534918246,24.1
Mexico,MEX,2001,6139.3017153068,59.7,368.71813919,22.8
Mexico,MEX,2002,6324.1675049599,59.8,391.4772290342,21.7
Mexico,MEX,2003,6740.2054796833,59.4,392.4781395803,20.5
Mexico,MEX,2004,7223.8696143431,60.7,434.672135908,19.5
Mexico,MEX,2005,7972.5536412937,60.6,471.5384019102,18.5
Mexico,MEX,2006,8830.844747605,61.5,506.9459043565,17.5
Mexico,MEX,2007,9484.7315555175,61.6,555.2843038284,16.6
Mexico,MEX,2008,9908.7453279518,61.9,588.056425426,15.7
Mexico,MEX,2009,7879.6773307101,61.4,514.8019579147,14.9
Mexico,MEX,2010,9166.2280559485,NA,NA,14.1
"Micronesia, Fed. Sts.",FSM,2000,2109.3041107515,NA,170.4014939309,38.6
"Micronesia, Fed. Sts.",FSM,2001,2149.1023571388,NA,189.6905294556,38.3
"Micronesia, Fed. Sts.",FSM,2002,2182.0727167798,NA,176.5688822874,37.7
"Micronesia, Fed. Sts.",FSM,2003,2198.318973985,NA,215.2155848952,37.4
"Micronesia, Fed. Sts.",FSM,2004,2195.0682114463,NA,227.8945918648,36.4
"Micronesia, Fed. Sts.",FSM,2005,2269.2585382795,NA,276.7318588923,36.2
"Micronesia, Fed. Sts.",FSM,2006,2288.9360500597,NA,271.9489981785,36
"Micronesia, Fed. Sts.",FSM,2007,2322.6029139265,NA,278.6959680349,35.6
"Micronesia, Fed. Sts.",FSM,2008,2372.0858589977,NA,305.9505479576,35.1
"Micronesia, Fed. Sts.",FSM,2009,2498.283277314,NA,336.9162677265,34.9
"Micronesia, Fed. Sts.",FSM,2010,2587.544478859,NA,NA,33.9
Moldova,MDA,2000,354.0016680316,59.4,21.7493677929,22.2
Moldova,MDA,2001,407.7304677415,58.2,27.1535367875,21.6
Moldova,MDA,2002,458.6781966351,57,34.2695295562,20.8
Moldova,MDA,2003,548.2904454915,54.2,42.0862634456,20.3
Moldova,MDA,2004,720.9431325426,51.5,55.7557315134,19.6
Moldova,MDA,2005,831.1602651732,48.9,69.6702252663,19
Moldova,MDA,2006,950.6164232502,48.9,92.5924828597,18.4
Moldova,MDA,2007,1230.8118756593,49,123.215031544,17.8
Moldova,MDA,2008,1695.9732861919,49.1,180.6522551704,17.3
Moldova,MDA,2009,1525.5315198601,49.6,180.8911830911,16.8
Moldova,MDA,2010,1630.7397748856,NA,NA,16.3
Monaco,MCO,2000,75382.4466260392,NA,2672.6525044392,4
Monaco,MCO,2001,75702.8191669791,NA,2738.6630244336,3.9
Monaco,MCO,2002,82226.6778578591,NA,3040.2969924023,3.8
Monaco,MCO,2003,101604.86370645,NA,4314.0282910463,3.7
Monaco,MCO,2004,116499.870883003,NA,5068.3321221593,3.6
Monaco,MCO,2005,121386.064264782,NA,5282.5674587644,3.5
Monaco,MCO,2006,132233.769900975,NA,5285.4989007963,3.5
Monaco,MCO,2007,169269.632977772,NA,6017.3425496837,3.5
Monaco,MCO,2008,186242.929678332,NA,7165.7157003844,3.4
Monaco,MCO,2009,172676.340724526,NA,7137.3897164536,3.4
Monaco,MCO,2010,NA,NA,NA,3.4
Mongolia,MNG,2000,471.4733257922,72.8,22.3382357211,46.9
Mongolia,MNG,2001,520.8421073736,72.7,25.4114900043,44.4
Mongolia,MNG,2002,567.97042037,72.6,27.0517598043,41.9
Mongolia,MNG,2003,641.9250224256,72.5,27.7338287544,39.6
Mongolia,MNG,2004,792.2437319968,72.5,32.6354470204,37.3
Mongolia,MNG,2005,990.5866242036,72.6,34.2723815674,35.2
Mongolia,MNG,2006,1314.1369855277,72.4,46.7817770931,33.2
Mongolia,MNG,2007,1613.5948355127,72.3,62.3827764673,31.4
Mongolia,MNG,2008,2108.0755454504,72.3,73.4228090839,29.6
Mongolia,MNG,2009,1690.4169836122,72.9,74.1982634639,27.8
Mongolia,MNG,2010,2207.2008918861,NA,NA,26.2
Montenegro,MNE,2000,1555.9125212217,NA,111.8612950901,11.2
Montenegro,MNE,2001,1840.2243379729,NA,148.9930382436,10.8
Montenegro,MNE,2002,2043.456521353,NA,169.6272703582,10.4
Montenegro,MNE,2003,2721.3746737052,NA,243.6195328524,9.9
Montenegro,MNE,2004,3307.0917851387,NA,285.1739098527,9.5
Montenegro,MNE,2005,3601.4703768945,NA,301.7597512684,9.1
Montenegro,MNE,2006,4299.1698410471,NA,355.4601142473,8.6
Montenegro,MNE,2007,5842.4826721208,NA,479.4053340993,8.3
Montenegro,MNE,2008,7183.4705955836,NA,610.1864223315,7.9
Montenegro,MNE,2009,6569.0869454021,NA,616.8355705807,7.5
Montenegro,MNE,2010,6340.0959087951,NA,NA,7.2
Morocco,MAR,2000,1271.8110918568,53.4,53.6893747426,46.2
Morocco,MAR,2001,1280.27976365,51.6,57.409159345,44.3
Morocco,MAR,2002,1355.5176192185,51.2,72.740291091,42.6
Morocco,MAR,2003,1651.9595833798,52.2,87.7433465246,40.9
Morocco,MAR,2004,1867.2506507584,52.7,98.5064069748,39.3
Morocco,MAR,2005,1930.528000475,52.3,99.0492758588,37.6
Morocco,MAR,2006,2106.2043471567,52.2,111.3535950603,36
Morocco,MAR,2007,2388.7938953429,52.4,124.6640849564,34.4
Morocco,MAR,2008,2793.4476524489,52.4,149.4795789648,33
Morocco,MAR,2009,2842.3234738873,52.3,155.6751249682,31.7
Morocco,MAR,2010,2807.5943263538,NA,NA,30.4
Mozambique,MOZ,2000,233.4392655662,86.7,13.9497947863,118.9
Mozambique,MOZ,2001,218.0170757547,86.5,12.1311696406,116.5
Mozambique,MOZ,2002,218.818781312,86.4,13.0949910069,114
Mozambique,MOZ,2003,236.6101382296,86.4,13.3348926835,111.4
Mozambique,MOZ,2004,281.4338954636,86.3,14.2476868187,108.8
Mozambique,MOZ,2005,316.7314038545,86.2,17.1937854192,106.2
Mozambique,MOZ,2006,333.2931519859,86,16.4799934723,103.5
Mozambique,MOZ,2007,368.1580528358,85.9,17.7528696466,99.8
Mozambique,MOZ,2008,442.9010524886,85.9,20.5307344026,97.5
Mozambique,MOZ,2009,428.1974672266,85.8,24.7248305722,94.6
Mozambique,MOZ,2010,409.8277900865,NA,NA,92.2
Myanmar,MMR,2000,NA,77.3,3.2634010369,63.5
Myanmar,MMR,2001,NA,76.8,2.5279931615,62.2
Myanmar,MMR,2002,NA,76.3,2.9076295075,60.4
Myanmar,MMR,2003,NA,75.8,3.8397497398,59.2
Myanmar,MMR,2004,NA,75.3,4.7394969355,57.9
Myanmar,MMR,2005,NA,74.9,4.9211303238,56.6
Myanmar,MMR,2006,NA,74.5,5.5610937017,55.3
Myanmar,MMR,2007,NA,74.2,7.1880869097,54.1
Myanmar,MMR,2008,NA,74.2,9.9595997625,53
Myanmar,MMR,2009,NA,73.8,12.4722269207,52.2
Myanmar,MMR,2010,NA,NA,NA,50.4
Namibia,NAM,2000,2061.6209714655,55.8,131.0154954659,48.7
Namibia,NAM,2001,1831.6832197893,56.1,117.7148571836,48.7
Namibia,NAM,2002,NA,56.2,109.2224884683,48.3
Namibia,NAM,2003,2456.9478377645,56.3,166.263024636,47.5
Namibia,NAM,2004,3232.8479047402,56.2,216.94151524,45.9
Namibia,NAM,2005,3491.272806046,56.3,264.5263813191,38.6
Namibia,NAM,2006,3766.7811650409,56.4,280.4725486364,36.3
Namibia,NAM,2007,4078.6849753573,56.7,292.7872300811,34.7
Namibia,NAM,2008,4075.365100295,57,284.3294244857,33
Namibia,NAM,2009,4095.5044409461,57.1,257.9675526871,31.6
Namibia,NAM,2010,5330.1758655469,NA,NA,29.3
Nepal,NPL,2000,225.1686785117,70.4,11.8598955683,63.8
Nepal,NPL,2001,224.0006811516,70.6,11.6821847964,61.1
Nepal,NPL,2002,236.7084020323,70.6,13.1922081996,58.6
Nepal,NPL,2003,242.1431396047,70.7,13.257044032,56.1
Nepal,NPL,2004,272.2497201872,70.8,16.8578165508,53.8
Nepal,NPL,2005,298.008773789,70.9,17.9179828305,51.4
Nepal,NPL,2006,326.0378227679,71.1,18.2786802226,49.3
Nepal,NPL,2007,362.2216825888,71.2,23.0598966189,47.2
Nepal,NPL,2008,434.9576418629,71.5,24.3579017107,45.2
Nepal,NPL,2009,438.178437353,71.5,25.34453611,43.3
Nepal,NPL,2010,524.0784873008,NA,NA,41.4
Netherlands,NLD,2000,24179.7314074386,62.8,1908.7093104325,5.1
Netherlands,NLD,2001,24968.8174196264,63.5,2059.550194681,5
Netherlands,NLD,2002,27110.60685192,64.1,2404.0839149452,4.9
Netherlands,NLD,2003,33177.357258652,64.1,3221.2984347495,4.8
Netherlands,NLD,2004,37458.4328706261,64.3,3707.2049025543,4.6
Netherlands,NLD,2005,39122.2910794797,64.4,3861.6504869229,4.4
Netherlands,NLD,2006,41458.9327101763,64.7,4013.4709076762,4.3
Netherlands,NLD,2007,47770.8012063144,65.6,4622.242356738,4.1
Netherlands,NLD,2008,53106.4625316923,66.2,5242.8964130989,4
Netherlands,NLD,2009,48068.3540049871,66.1,5163.7403776847,3.8
Netherlands,NLD,2010,47158.8731154069,NA,NA,3.6
New Caledonia,NCL,2000,12579.5951055864,59,NA,NA
New Caledonia,NCL,2001,NA,58.7,NA,NA
New Caledonia,NCL,2002,NA,58.4,NA,NA
New Caledonia,NCL,2003,NA,58.2,NA,NA
New Caledonia,NCL,2004,NA,57.9,NA,NA
New Caledonia,NCL,2005,NA,57.7,NA,NA
New Caledonia,NCL,2006,NA,57.5,NA,NA
New Caledonia,NCL,2007,NA,57.3,NA,NA
New Caledonia,NCL,2008,NA,57.2,NA,NA
New Caledonia,NCL,2009,NA,57,NA,NA
New Caledonia,NCL,2010,NA,NA,NA,NA
New Zealand,NZL,2000,13375.4338011255,64.9,1054.7151138131,6
New Zealand,NZL,2001,13625.3009478529,65.7,1056.3761587109,5.9
New Zealand,NZL,2002,16579.4468611607,66.3,1252.392209839,5.8
New Zealand,NZL,2003,21537.9607777896,66,1610.9285578161,5.7
New Zealand,NZL,2004,25005.5978084445,66.6,2048.3730742668,5.5
New Zealand,NZL,2005,26845.7366269291,67.4,2379.926584117,5.4
New Zealand,NZL,2006,26421.3208885829,68,2387.8753090552,5.3
New Zealand,NZL,2007,32712.2341454596,68.3,2820.8303188825,5.1
New Zealand,NZL,2008,27598.8068745266,68.3,2917.2930843488,5
New Zealand,NZL,2009,29352.4540089449,68.6,2633.6246110864,4.9
New Zealand,NZL,2010,NA,NA,NA,4.8
Nicaragua,NIC,2000,775.8292200686,61.4,53.9859384443,34.4
Nicaragua,NIC,2001,796.8436268766,61.5,54.3697507759,32.9
Nicaragua,NIC,2002,771.3833951858,61.6,56.8743638785,31.5
Nicaragua,NIC,2003,775.700024853,61.7,61.2105738611,30.4
Nicaragua,NIC,2004,833.9725725202,61.8,65.8835069,29.2
Nicaragua,NIC,2005,898.3480377898,61.8,70.8187259451,28.1
Nicaragua,NIC,2006,952.0909804227,61.9,77.7774267319,26.8
Nicaragua,NIC,2007,1017.6033895176,62.3,92.592236628,25.7
Nicaragua,NIC,2008,1130.7170315578,62.6,105.0827095153,24.6
Nicaragua,NIC,2009,1088.1658203218,62.4,104.6948743135,23.7
Nicaragua,NIC,2010,1131.8241091789,NA,NA,22.6
Niger,NER,2000,164.6489475745,62.6,5.4871837039,97.8
Niger,NER,2001,172.0286993397,63,6.1837160886,94.6
Niger,NER,2002,185.4132721385,63,6.8635145553,91.7
Niger,NER,2003,225.3957071258,62.9,7.8846321224,89
Niger,NER,2004,243.3180937246,63,9.1198620874,86.2
Niger,NER,2005,262.0567859012,62.8,15.3235588938,83.6
Niger,NER,2006,270.8089713459,62.6,16.2127014567,81.3
Niger,NER,2007,307.6591344394,62.4,16.1055121936,78.9
Niger,NER,2008,371.6199823523,62.1,21.3807159652,76.7
Niger,NER,2009,351.2742354313,62.7,20.8891984788,74.7
Niger,NER,2010,357.7121525555,NA,NA,72.5
Nigeria,NGA,2000,371.769298921,56,16.9508597934,111.5
Nigeria,NGA,2001,378.8317789965,56.1,18.0120443893,109.1
Nigeria,NGA,2002,455.3318464432,56.2,17.6378445793,106.8
Nigeria,NGA,2003,508.4354047625,56.1,38.0185608322,104.5
Nigeria,NGA,2004,644.0306630289,56,44.4443074925,102
Nigeria,NGA,2005,802.7887851181,56,52.608123723,99.5
Nigeria,NGA,2006,1024.6157523429,56,56.935667879,97.2
Nigeria,NGA,2007,1129.0860748911,56,59.3646693259,94.7
Nigeria,NGA,2008,1374.6849534672,56.1,73.4377770512,92.8
Nigeria,NGA,2009,1091.1343729561,56.2,69.2973691764,90.4
Nigeria,NGA,2010,1222.4772641353,NA,NA,88.4
Northern Mariana Islands,MNP,2000,NA,NA,NA,NA
Northern Mariana Islands,MNP,2001,NA,NA,NA,NA
Northern Mariana Islands,MNP,2002,NA,NA,NA,NA
Northern Mariana Islands,MNP,2003,NA,NA,NA,NA
Northern Mariana Islands,MNP,2004,NA,NA,NA,NA
Northern Mariana Islands,MNP,2005,NA,NA,NA,NA
Northern Mariana Islands,MNP,2006,NA,NA,NA,NA
Northern Mariana Islands,MNP,2007,NA,NA,NA,NA
Northern Mariana Islands,MNP,2008,NA,NA,NA,NA
Northern Mariana Islands,MNP,2009,NA,NA,NA,NA
Northern Mariana Islands,MNP,2010,NA,NA,NA,NA
Norway,NOR,2000,37472.3710260698,67.3,3145.5022746672,3.8
Norway,NOR,2001,37873.4436237022,67.4,3323.8628395246,3.7
Norway,NOR,2002,42293.3070141342,67.6,4127.9246806764,3.6
Norway,NOR,2003,49313.7914826274,66.6,4921.4407947075,3.4
Norway,NOR,2004,56311.9881370065,66.4,5416.2918832471,3.3
Norway,NOR,2005,65324.1538893014,66.1,5919.6512623369,3.2
Norway,NOR,2006,72249.5748521842,66.4,6220.9415159732,3.1
Norway,NOR,2007,82294.1630146025,67.3,7306.2723773227,3
Norway,NOR,2008,93586.68086733,68.4,8018.8635699387,3
Norway,NOR,2009,78408.7137820053,66.9,7661.6097747809,2.9
Norway,NOR,2010,84839.5918203536,NA,NA,2.8
Oman,OMN,2000,8774.9338498471,57.9,248.794707635,17.4
Oman,OMN,2001,8752.8689049022,57.4,245.3587933956,16.1
Oman,OMN,2002,8706.2579134008,57.2,257.7856379034,14.9
Oman,OMN,2003,9221.9893741886,57,271.7116854315,13.8
Oman,OMN,2004,10374.3130825574,56.7,286.7214389716,12.7
Oman,OMN,2005,12720.7016108521,56.5,307.148325829,11.7
Oman,OMN,2006,14776.8994824584,56.2,322.4876287656,10.9
Oman,OMN,2007,16360.0591010611,55.9,379.0421992115,10
Oman,OMN,2008,22968.4567357432,55.6,454.0829203104,9.2
Oman,OMN,2009,17280.0972352585,55.7,496.6499567777,8.4
Oman,OMN,2010,NA,NA,NA,7.8
Pakistan,PAK,2000,511.7025554788,51.3,14.5636061189,79.5
Pakistan,PAK,2001,490.0431321605,51.1,12.7301034283,78.7
Pakistan,PAK,2002,480.7402850737,51,14.3921581708,77.7
Pakistan,PAK,2003,543.5866407817,51.5,15.3902120924,76.6
Pakistan,PAK,2004,628.6264898519,51.9,17.3803524399,75.7
Pakistan,PAK,2005,690.848625151,52.9,18.3398298939,74.7
Pakistan,PAK,2006,789.4085567826,54,20.3801795925,73.8
Pakistan,PAK,2007,870.6294733676,53.7,21.8238284526,72.7
Pakistan,PAK,2008,978.7951857505,53.6,21.6104213529,71.9
Pakistan,PAK,2009,950.1192268464,54.3,22.5568381141,70.7
Pakistan,PAK,2010,1006.9459277804,NA,NA,69.7
Palau,PLW,2000,6251.9820571667,NA,659.8445816258,19.5
Palau,PLW,2001,6424.9046490053,NA,594.567658791,19.1
Palau,PLW,2002,6103.0501200634,NA,630.2213786821,18.6
Palau,PLW,2003,6230.4802518022,NA,636.3979704612,18.1
Palau,PLW,2004,6744.4326617179,NA,766.8480247715,17.7
Palau,PLW,2005,7305.7369637295,NA,760.1136781438,17.2
Palau,PLW,2006,7826.3954824846,NA,810.9934239802,16.6
Palau,PLW,2007,8166.2690128243,NA,875.6621049523,16.2
Palau,PLW,2008,8225.9424330137,NA,960.9622386302,15.8
Palau,PLW,2009,8094.5631967794,NA,980.5424381795,15.1
Palau,PLW,2010,8287.6944452073,NA,NA,14.9
Panama,PAN,2000,3930.9894097884,63.6,305.7474902577,21
Panama,PAN,2001,3919.3264368236,63.7,303.1867027507,20.6
Panama,PAN,2002,3998.6667201021,63.7,321.6808099801,20.2
Panama,PAN,2003,4137.8758720423,63.9,315.2796339615,19.8
Panama,PAN,2004,4456.1402075256,64.4,361.0689227229,19.5
